patent_id,patent_abstract,patent_title,cpc_subclass
11229398,"A device includes a handle, an expandable structure including a plurality of splines extending from a proximal hub to a distal hub, a first electrode on a first spline of the plurality of splines, an outer tube extending from the handle to the proximal hub, and a shaft extending through the outer tube from the handle to the distal hub. The expandable structure has a collapsed state and a self-expanded state. The handle is configured to retract the shaft. Retracting the shaft may expand the expandable structure outward of the self-expanded state.",Electrode assemblies for neurostimulation treatment,A61N
11229409,"The present invention provides a mobile imaging system for imaging of patients in medical interventions comprising a ring gantry with a plurality of independently rotating rings whereas a first rotating ring positions an X-ray source with collimator and a second rotating ring positions an image detector such that the region of interest (patient) can be positioned off-centered with respect to the ring center. The system supports planar X-ray imaging and Computed Tomography (CT) and Cone beam CT (CBCT) acquisitions of three dimensional (3D) volumes with variable X-ray field of views (FOVs) adapted to regions of interest (ROIs), which are not required to be of cylindrical shape. The mobile system can be equipped with stereoscopic cameras integrated in the gantry an on moving rings to support optical tracking and navigation of instruments within the same co-ordinate system of X-ray information. The gantry can be equipped with additional sensors and robotic manipulators on further rings operating in said co-ordinate system on mobile platform. The gantry provides a generic mechanical and electrical interface to a supporting structure, which can be attached to a variety of mobility platforms to support robotic positioning of the system in various orientations of scanner in treatment rooms to accommodate a wide range of patient setups, including the possibility for inclined and vertical scans of patients in upright position.",Mobile imaging ring system,A61N
11229478,"A method of determining a pulsed field ablation waveform parameter for creating a desired lesion characteristic in cardiac tissue. The method of provides an electrosurgical generator configured to deliver electroporation pulses, the generator configured to: load predetermined waveform parameters (yi); load predetermined modeling data (xi); accept entry of a user inputted desired lesion characteristic (ui); and determine at least one corresponding pulsed field ablation waveform parameter based on (ui), (yi); and (xi).",Profile parameter selection algorithm for electroporation,A61N
11229479,"Tissue treatment systems include an actuator handle assembly coupled with a clamp assembly having a first jaw mechanism and a second jaw mechanism. A first jaw mechanism includes a first flexible boot, a first flexible ablation member coupled with the first flexible boot, and a first rotatable jawbone disposed within the first flexible boot. A second jaw mechanism comprises a second flexible boot, a second flexible ablation member coupled with the second flexible boot, and a second rotatable jawbone disposed within the second flexible boot.",Adjustable clamp systems and methods,A61N
11229481,"The present invention relates to a treatment apparatus and a method of controlling the same, and provides a treatment apparatus including an insertion unit formed in such a way as to be inserted into a tissue through a tissue surface, a bending sensing unit sensing bending of the insertion unit occurring during insertion, and a controller controlling the insertion operation of the insertion unit based on information sensed by the bending sensing unit, and a method of controlling the same. In accordance with the present invention, there is an advantage in that a treatment effect can be improved because treatment can be performed in the state in which the insertion unit has been inserted into an accurate target location.",Treatment apparatus and method of controlling same,A61N
11229500,"Systems, methods and devices for delivering stimulating energy with a lead having a directional electrode are disclosed. The lead includes a directional electrode having an electrically active portion configured to emanate stimulating energy from an exposed portion of the directional electrode. The lead also has an electrically insulating portion around at least part of the circumference of the lead. The electrically insulating portion is configured to insulate surrounding muscle and/or tissue from the stimulating energy when the lead is implanted in the patient.",Directional stimulation leads and methods,A61N
11229508,"Devices for whitening teeth that include a mouth piece and an ultraviolet light source, a sterilizer that sterilizes the mouth piece, or at least one Hall-effect sensor. At least a portion of the device or mouth piece may be sterilized. A wireless charging system may drive the sterilizer or UV source, which may operate only when the mouth piece is not in the user's mouth or when the mouth piece is charging. A safety mechanism may protect the user from eye damage. The mouth piece may be charged while the mouth piece and UV source are in an enclosure. The UV source or sterilizer may turn on only while the mouth piece is in the enclosure or only while the enclosure is closed. The Hall-effect sensor(s) may control whether the UV source or sterilizer is on or may detect whether the mouth piece is docked within the charger.",Self-disinfecting teeth-whitening device,A61N
11229575,Embodiments of the present disclosure are directed to methods of inducing therapeutic adipose tissue inflammation using high frequency pressure waves (e.g. high frequency shockwaves) wherein the inflammation results in a reduction in the volume of subcutaneous adipose tissue. Embodiments include applying electrohydraulic generated shockwaves at a rate of between 10 Hz and 100 Hz to reduce the appearance of cellulite or the volume of subcutaneous fat in a treatment area.,Methods of treating cellulite and subcutaneous adipose tissue,A61N
11229642,Disclosed herein are methods of reducing neutropenia that is caused by chemotherapy or radiation therapy by administering plinabulin to a subject.,Composition and method for reducing neutropenia,A61N
11229664,"Methods are presented for attenuating myelosuppressive side effects of treatment regimens, promoting thrombopoiesis and neutrophil production, and increasing efficacy of treatment regimens, by administering PF4-interacting heparinoids.",Treatment of myelosuppression,A61N
11229705,"The present invention relates to the medical field, in particular to the modulation of electrical polarization of neurons. More specifically the present invention relates to a nanoparticle or nanoparticles' aggregate for use for modulating electrical polarization of neurons in a subject, for example for use in prevention or treatment of a neuronal disease in a subject, typically by modulating electrical polarization of neurons in the subject, wherein i) when the nanoparticle or nanoparticles' aggregate is exposed to a light source, the nanoparticle's or nanoparticles' aggregate's material is selected from a material enabling opto-electric transduction, opto-thermal transduction or opto-optical transduction, ii) when the nanoparticle or nanoparticles' aggregate is exposed to a magnetic field, the nanoparticle's or nanoparticles' aggregate's material is selected from a material enabling magneto-electric transduction or magneto-thermal transduction, iii) when the nanoparticle or nanoparticles' aggregate's surface is exposed to an ultrasound source, the nanoparticle's or nanoparticles' aggregate's material is a material enabling acousto-electric transduction, and wherein the nanoparticle or nanoparticles' aggregate is either neutrally charged in the absence of any coating or is coated with a hydrophilic agent conferring a neutral surface charge to the nanoparticle or nanoparticles' aggregate. It further relates to compositions and kits comprising such nanoparticles and/or nanoparticles' aggregates as well as to uses thereof.",Coated nanoparticles for use for modulating electrical polarization of neurons,A61N
11229714,"Treatment systems, devices, articles, and associated methods of operation for treating open wounds are disclosed herein. In one embodiment, a method includes applying a first material and a second material to be in contact with a surface of the open wound having a water content at the surface and applying a voltage differential to the first and second materials, thereby producing hydrogen peroxide (H2O2) at the surface via an electrochemical reaction between oxygen (O2) in air and water (H2O) in the water content at the surface. The voltage differential is calibrated to correspond to a concentration of the produced hydrogen peroxide in the water content effective in reducing or preventing a bacterial infection at the surface of the open wound.",Electrochemical reduction or prevention of infections,A61N
11229716,"The present invention relates to methods and devices for diminishing microbes. The invention provides methods and devices to sanitize, disinfect and sterilize areas, spaces, surfaces and items as well as to sanitize human skin. The methods and devices will be of major importance to the healthcare industry and to other industries or physical environments that require sanitizing, disinfecting or sterilizing. The methods comprise the use of near infrared light (NIR), UV, violet and blue emitting LED elements as well as OLED (Organic Light-Emitting Diodes) as a stand-alone technology. Optionally the system may be used in combination with ozone and ionized silver.","Methods and devices for sanitation, disinfection and sterilization",A61N
11229728,"Methods and apparatus provide therapeutic electromagnetic radiation (EMR) for inactivating infectious agents in, on or around a catheter residing in a patient's body cavity and/or for enhancing healthy cell growth. Transmitting non-ultraviolet therapeutic EMR substantially axially along an optical element in a lumen of the catheter body and/or the catheter body. Through delivery of the therapeutic EMR to particular infected areas and/or areas requiring tissue healing. The inactivation of the major sources of infection in, on, and around catheters and/or enhance healthy cell growth around catheters is accomplished by utilizing controlled relative intensity and/or treatment region specific dosing of the therapeutic EMR emitted radially from the optical element. Specific embodiments of urinary catheters, peritoneal dialysis catheters, dialysis accesses, and hemodialysis accesses are also disclosed.","Method and apparatus to deliver therapeutic, non-ultraviolet electromagnetic radiation in a dialysis system",A61N
11229732,"A system and method for performing tissue therapy may include applying a reduced pressure to a tissue site, sensing a fluid parameter being applied to the tissue site, generating a fluid sensor signal in response to sensing the fluid parameter, and altering the fluid sensor signal in response to sensing that the fluid parameter changes. A fluid leak location mode may be entered. In response to the fluid leak location mode being entered, a graphical user interface that provides for fluid leak location functionality may be displayed. In one embodiment, the fluid leak location mode may be automatically entered in response to the sensor signal crossing a threshold value. Additionally, an alarm signal may be generated in response to determining that the fluid sensor signal crosses the threshold value.",System and method for locating fluid leaks at a drape of a reduced pressure delivery system,A61N
11229760,"A medical system for assisting with an intubation procedure for a patient. The system comprising airflow sensors configured to obtain data indicative of airflow in the patient's airway and physiological sensors configured to obtain information regarding airflow in the patient's lungs. The system further including a monitoring device communicatively coupled to the airflow sensors and the physiological sensors. The patient monitoring device comprising at least one processor coupled to memory and configured to: provide a user interface on a display and assist the rescuer in determining proper placement of an endotracheal tube, receive the data indicative of the airflow in the patient's airway, receive the physiological information regarding the airflow in the patient's lungs, and determine whether the tube is properly placed based on the received physiological information, and present an output of the determination of whether the ET tube was properly placed.",Systems and methods for assisting patient airway management,A61N
11229787,"A plurality of individually addressable electrodes is supported by a housing. The individually addressable electrodes are for at least one of applying stimulation electrical signals to skin of a user and detecting biometric electrical signals from the skin of the user. At least one of a signal detector is provided for detecting the biometric electrical signals and a signal generator is provided for generating the stimulation electrical signals. An electrode multiplex circuit is provided for addressing the plurality of individually addressable electrodes by at least one of routing the biometric electrical signals from the skin of the user through more than one of the plurality of individually addressable electrodes to the signal detector and routing the stimulation electrical signals from the signal generator through more than one of the plurality of individually addressable electrode to the skin of the user. A microprocessor is provided for controlling at least one of the signal detector, the signal generator, the electrode multiplex circuit.",Haptic human machine interface and wearable electronics methods and apparatus,A61N
11229788,"Nerve stimulation systems and methods are disclosed for providing improved compliance of a patient to a pelvic disorder treatment regimen. A patient interface module is connected to a control module for providing compliance information related to compliance criteria for a set of scheduled events. Patient compliance is assessed and notification or treatment events can be scheduled, rescheduled or otherwise adjusted based upon patient compliance or non-compliance according to compliance rules and parameters of a treatment compliance module. Both compliance and non-compliance may lead to adjustment of the treatment regimen, scheduled treatment events, and notifications to the patient or user operating the nerve stimulation system.",Systems for improving neurostimulation compliance using a patient interface module,A61N
11229789,"A neuro activation system includes a patch adapted to be applied externally on a dermis of a user, the patch comprising a flexible substrate and an adhesive on a first side adapted to adhere to the dermis of the user, an electronic package directly coupled to the substrate, the electronic package including a control unit and one or more stimulators, and electrodes directly coupled to the substrate and the electronic package, the patch adapted to generate an electrical stimuli via the electrodes. The neuro activation system further includes a controller in wireless communication with the patch, the controller including remote functionality to start and stop the electrical stimuli.",Neuro activator with controller,A61N
11229790,"Devices, systems and methods are disclosed that allow a patient to self-treat epileptic seizures by electrical noninvasive stimulation of a vagus nerve. The system comprises a handheld stimulator that is applied to the surface of the patient's neck, wherein the stimulator comprises or is joined to a smartphone. A camera of the smartphone may be used to position and reposition the stimulator to a particular location on the patient's neck. The system may also comprise a base station that is used to meter the charging of a rechargeable battery within the stimulator. The base station and stimulator transmit data to one another regarding the status of a stimulation session.",Mobile phone for treating a patient with seizures,A61N
11229791,"A beauty instrument with mask includes a flexible mask and a controller. The flexible mask includes a first flexible layer, a second flexible layer, a plurality of functional layers located between the first flexible layer and the second flexible layer, and a plurality of electrodes electrically connected with the plurality of functional layers. The functional layer includes a carbon nanotube layer including a plurality of carbon nanotubes uniformly distributed. The flexible mask is electrically coupled with the controller via the plurality of electrodes.",Beauty instrument with mask,A61N
11229792,"Spinal cord modulation for inducing paresthetic and anesthetic effects, and associated systems and methods are disclosed. A representative method in accordance with an embodiment of the disclosure includes creating a therapeutic effect and a sensation in a patient by delivering to the patient first pulses having a first set of first signal delivery parameters and second pulses having a second set of second signal delivery parameters, wherein a first value of at least one first parameter of the first set is different than a second value of a corresponding second parameter of the second set, and wherein the first pulses, the second pulses or both the first and second pulses are delivered to the patient's spinal cord.","Spinal cord modulation for inducing paresthetic and anesthetic effects, and associated systems and methods",A61N
11229793,"Selective high-frequency spinal chord modulation for inhibiting pain with reduced side affects and associated systems and methods are disclosed. In particular embodiments, high-frequency modulation in the range of from about 1.5 KHz to about 50 KHz may be applied to the patient's spinal chord region to address low back pain without creating unwanted sensory and/or motor side affects. In other embodiments, modulation in accordance with similar parameters can be applied to other spinal or peripheral locations to address other indications.","Selective high frequency spinal cord modulation for inhibiting pain with reduced side effects, and associated systems and methods",A61N
11229794,"A system is described for obtaining the electrical interconnection between an intrinsically extensible conductor (120) and a not intrinsically extensible one (110), or between two intrinsically extensible conductors. The system is particularly applied in the production of devices implantable in the human or animal body, highly conformable and deformable, for neurostimulation and/or neurorecording.",Electrical interconnection system between an intrinsically extensible conductor and a not intrinsically extensible one,A61N
11229795,"Cardiac resynchronization therapy (CRT) delivered to a heart of a patient may be adjusted based on detection of a surrogate indication of the intrinsic atrioventricular conduction of the heart. In some examples, the surrogate indication is determined to be a sense event of the first depolarizing ventricle of the heart within a predetermined period of time following the delivery of a fusion pacing stimulus to the later depolarizing ventricle. In some examples, the CRT is switched from a fusion pacing configuration to a biventricular pacing configuration if the surrogate indication is not detected, and the CRT is maintained in a fusion pacing configuration if the surrogate indication is detected.",Adaptive cardiac resynchronization therapy,A61N
11229796,A device and method are described for transmitting tissue conductance communication (TCC) signals. A device may be is configured to establish a transmission window by transmitting a TCC test signal at multiple time points over a transmission test period to a receiving device and detect at least one response to the transmitted TCC test signals performed by the receiving device. The IMD is configured to establish the transmission window based on the at least one detected response so that the transmission window is correlated to a time of relative increased transimpedance between a transmitting electrode vector and receiving electrode vector during the transmission test period.,"Device, system and method with adaptive timing for tissue conduction communication transmission",A61N
11229797,A connector arrangement (3) for establishing a two-pole electric contact between components of an implantable medical device (4) includes: a first connector portion (1) including a first contact element (11) and a pin receptacle (12); and a second connector portion (2) including a second contact element (21) and a contact pin (22). The connector arrangement (3) is configured to assume a connected state wherein the first contact element (11) is in contact with the second contact element (21) and the contact pin (22) is received in the pin receptacle (12). At least a part of the first connector portion (1) and/or at least a part of the second connector portion (2) is mounted on a printed circuit board (41).,Two-pole electric contact connector for implantable medical device components,A61N
11229798,"An implantable leadless pacing device and delivery system may comprise an implantable leadless pacing device and a catheter configured to deliver the implantable leadless packing device to a target location. The implantable device may comprise a power source, circuitry operatively coupled to the power source, a housing at least partially enclosing the circuitry, a first electrode secured relative to and offset from a longitudinal axis of the housing and exposed exterior to the housing, and a fixation mechanism secured relative to the housing. The fixation mechanism may comprise at least one tine configured to move between an elongated delivery configuration and a curved deployed configuration and radially offset from the first electrode. The catheter may comprise a distal holding section defining a cavity configured to receive the implantable leadless pacing device.",Fixation for leadless cardiac devices,A61N
11229799,"A capsule includes a tubular body with, at its proximal end, a coupling member adapted to cooperate with a conjugated coupling member mounted at the distal end of a catheter of the implantation tool, for the transmission of a torque for the rotational driving of the capsule by the catheter. The coupling member of the tool includes a dihedral-shaped imprint, with two diverging arms in a V-arrangement, and the capsule coupling member includes a convex surface adapted to frictionally and slidingly urge against the diverging arms of the V-shape.",System for coupling a cardiac autonomous capsule to a tool for implanting the same,A61N
11229800,"The energy harvesting module is provided with a pendular unit comprising an inertial mass coupled to an elastic piezoelectric beam providing a power voltage. An acceleration sensor provides a signal representative of the instantaneous acceleration of the beam in a direction perpendicular to a surface of the beam, and an angular speed sensor provides a signal representative of the instantaneous angular speed of rotation of the beam about an axis perpendicular to a plane of bending of the beam. Based on the voltage, acceleration and angular speed values, a beam integrity monitoring circuit estimates parameters of a mechanical-electrical transfer function and derives therefrom metrics representative of physical and electrical parameters of the pendular unit and of the material of the beam. This makes it possible to evaluate the proper operation of the energy harvester and to detect a potential performance decrease liable to lead to a failure in the more or less short term.",Piezoelectric energy harvester including a monitoring circuit for detecting harvester alteration or downgrading,A61N
11229801,"Systems and methods of limiting activation of a single use automated external defibrillator (AED). The method comprises using an event monitoring module to sense an activation of the AED, monitor the AED's use state, generate a notification and request a deactivation command if the AED's use state satisfies at least one deactivation criterion, and deactivating the AED when a deactivation command is received. The AED device comprises an energy source, a pair of electrodes, an alert module, a wireless communication module, and an event monitoring module.",Single use detector for an automated external defibrillator (AED),A61N
11229802,A heart support net in one aspect of the present disclosure includes a reception part configured to receive a heart and to be attached to an outer side of a ventricle. The reception part includes: a first conductive part; a second conductive part; and a non-conductive part. The first conductive part and the second conductive part are each knitted into mesh with a conductive yarn. The non-conductive part is knitted into mesh with a non-conductive yarn.,Heart support net and implantable cardioverter defibrillator,A61N
11229803,"Device for the treatment of arthritis and arthrosis of the extremities generally shaped as a case, in the form of a glove or a sock, which comprises: an inner layer made of a porous material (14); a second layer in the form of a paraffin-filled bladder (1) that covers the entire inner space; surrounding said inner paraffin layer (1), the following are placed: a Polytetrafluoroethylene splint (2) equipped with means designed to straighten the fingers or toes (wires made of nitinol or a similar material); a very thin layer made of latex or an insulating material (4); and, finally, an outer cover (6); it may further be equipped with wires or coils (5) around each finger or parallel to the palm or the back of the hand. Moreover, it is equipped with a control unit (12) for turning on and for controlling the temperatures and currents to be applied.",Device for treating arthritis and osteoarthritis in extremities and chronic inflammations and for reducing muscular pain and tension,A61N
11229804,"A light therapy system and method are provided for treating humans or terrestrial or aquatic animal and plant subjects with non-coherent light. The system includes an electrical controller configured with two supplies of voltage, high and low frequency pulse-width-modulators, adjustable high and low frequency duty cycle controllers for controlling the duty cycle outputs of the respective high and low frequency pulse-width-modulators that determine light pulsation intensities, and at least one light source electrically connected to the electrical controller and having at least two distinct light emitting elements. One light emitting element operates at high light pulsation frequencies, and another light emitting element operates at low light pulsation frequencies. The light may include a plurality of the high frequency powered light emitting elements and a plurality of the low frequency powered light emitting elements.",Light therapy system and methods of using same,A61N
11229805,"A device for skin treatment includes a non-circular symmetrical outer electrode and at least two inner electrodes surrounded by the outer electrode. An RF generator is arranged to supply an RF voltage between the inner electrodes and the outer electrode. If the outer electrode has two or more axes of symmetry, then each of the inner electrodes is at an equal minimum distance from the outer electrode and an equal distance from a common point of intersection of all axes of symmetry and is positioned, with respect to each of the respective axes of symmetry, either on the respective axis of symmetry or at a distance from the respective axis of symmetry and symmetrically relative to one of the other inner electrodes.",Radio frequency skin treatment device,A61N
11229806,"A skin microbiota modulation device that includes a cold plasma assembly configured to generate a cold plasma stimulus including a partially ionized gas mixture and to interrogate a biological surface with the cold plasma stimulus; and a microbiota seeding assembly including one or more target species of micobiota, the microbiota seeding assembly configured to deliver the one or more target species of micobiota to the biological surface.",Cold atmospheric plasma treatment with chemical or organic compounds to modify the keratinous substrate microbiota,A61N
11229807,"An improved apparatus and technique for realizing the benefits of magnetic therapy in the medical field, in which permanent magnet devices and optional accoutrements are positioned against various human body parts and portions. Preferably, the magnetic apparatus is relatively thin, and formed of ferrous and/or non-ferrous materials. The therapeutic effects of the magnetic apparatus are maximized, and the pad is maintained in contact with the body part through a specific treatment regime, providing a simple and economical way of realizing the benefits of magnetic therapy.",Magnetic therapeutic device and methods of using the same,A61N
11229808,"Methods and apparatus provide therapeutic electromagnetic radiation (EMR) for inactivating infectious agents in, on or around a catheter residing in a patient's body cavity and/or for enhancing healthy cell growth. Transmitting non-ultraviolet therapeutic EMR substantially axially along an optical element in a lumen of the catheter body and/or the catheter body. Through delivery of the therapeutic EMR to particular infected areas and/or areas requiring tissue healing. The inactivation of the major sources of infection in, on, and around catheters and/or enhance healthy cell growth around catheters is accomplished by utilizing controlled relative intensity and/or treatment region specific dosing of the therapeutic EMR emitted radially from the optical element. Specific embodiments of urinary catheters and peritoneal dialysis catheters are also disclosed.","Methods and apparatus to deliver therapeutic, non-ultraviolet electromagnetic radiation versatilely via a catheter residing in a body cavity",A61N
11229809,"Systems and methods for targeting specific cell types by selective application of ultrasonic harmonic excitation at a resonance frequency (“oncotripsy”) for the specific cell types are presented. The systems and the methods result in permeabilization, lysis, and/or death of the targeted specific cell types by using ultrasonic harmonic excitations that have a frequency and a pulse duration specifically tuned to disrupt nuclear membranes of the targeted specific cell types by inducing a destructive vibrational response therein while leaving non-targeted cell types intact. Target cells may be neoplastic.",Selective disruption of neoplastic cells via resonant harmonic excitation,A61N
11229810,"Methods and systems are described for producing non-invasive and targeted neuronal lesions using magnetic resonance and acoustic energy. Imaging data corresponding to a region of interest is obtained, the region of interest within an imaging subject. Information indicative of a target region within the region of interest is received from the obtained imaging data. Focused acoustic energy directed to the target region within the region of interest is generated to disrupt a barrier between a therapeutic agent and parenchymal tissue in response to insonification by the focused acoustic energy, the therapeutic agent comprising a neurotoxin and microbubbles.",Methods and systems for producing neuronal lesions using magnetic resonance and acoustic energy,A61N
11231779,A brain computer interface (BCI) module includes a flexible printed circuit assembly (FPCA) configured to conform to the head of a user. A plurality of emitters and a plurality of detectors are mounted on the FPCA. Each emitter of the plurality is configured to emit light towards the head of the user and each detector is configured to detect the emitted light. An array of ferrules is additionally mounted to the FPCA such that each ferrule of the array encases an emitter or a detector. The BCI module additionally includes a controller that is configured to receive an optical signal detected by a detector of the plurality and to encode the detected signal into a biological signal.,Brain computer interface architecture,A61N
11232319,"A computerized method of providing automatic anatomy recognition (AAR) includes gathering image data from patient image sets, formulating precise definitions of each body region and organ and delineating them following the definitions, building hierarchical fuzzy anatomy models of organs for each body region, recognizing and locating organs in given images by employing the hierarchical models, and delineating the organs following the hierarchy. The method may be applied, for example, to body regions including the thorax, abdomen and neck regions to identify organs.",Applications of automatic anatomy recognition in medical tomographic imagery based on fuzzy anatomy models,A61N
11232557,"Provided herein is technology relating to analysis of images and particularly, but not exclusively, to methods and systems for determining the area and/or volume of a region of interest using optical coherence tomography data. Some embodiments provide for determining the area and/or volume of a lesion in retinal tissue using three-dimensional optical coherence tomography data and a two-dimensional optical coherence tomography fundus image.",Image analysis,A61N
11234086,"An acoustic device, comprising: a device body comprising: an acoustic membrane having a first surface and a second surface opposite the first surface; and at least one acoustic cavity formed adjacent the first surface of the acoustic membrane; a plurality of piezoelectric beam resonators supported over the first surface of the acoustic membrane and separated from the first surface by the at least one acoustic cavity, each of the plurality of piezoelectric beam resonators having at least one different natural frequency; wherein each of the plurality of piezoelectric beam resonators is configured to oscillate in response to sound pressure waves incident at the acoustic device.",Acoustic devices,A61N
11234594,"According to an aspect of some embodiments of the present invention there is provided a method of dynamically adapting a facial treatment based on a current facial skin profile, comprising: using at least one sensor for measuring at least one current value of at least one variable skin characteristic of facial skin of a patient; acquiring at least one personal skin characteristic of facial skin of the patient; calculating a current facial skin status of the patient according to the at least one personal skin characteristic and the at least one current value; determining instructions to operate a treatment applicator according to the current facial skin status; and instructing the treatment applicator according to the instructions.",Systems and methods for adaptive skin treatment,A61N
11234627,"An optical electrode having a plurality of electrodes, including a recording electrode having a roughened surface and an optical light source configured to emit light, wherein at least a portion of the light impinges on the recording electrode. Also disclosed are methods of producing an optical electrode and an opto-electronic neural interface system.",Opto-electrical device and method for artifact reduction,A61N
11234631,"A method and system for controlling neural activity in the brain, including performing a source localization procedure and a neurostimulation procedure, and using the former as a monitor to provide for feedback control of the latter.",Method and system for controlling neural activity in the brain,A61N
11234632,"A brain navigation device, comprising a lead with an elongated lead body, at least one macro-electrode contact positioned on an outer surface on the lead, wherein the at least one macro-electrode contact is located at the distal part of the lead, and wherein the at least one macro-electrode contact is configured to be used during lead navigation.",Brain navigation lead,A61N
11234638,"An oral appliance for the treatment of sleep disorders, such as obstructive sleep apnea, in a user is presented. The oral appliance may include a mouthpiece configured to receive a user's dentition. The mouthpiece may include an oxygen sensor, a pressure sensor, an airflow sensor, an actigraphy sensor, a noise detector, and at least one stimulator for providing stimulation to a user's tongue in the event of decreased oxygen saturation levels, increased pressure applied to occlusal surfaces of the user's dentition, decreased actual airflow levels and/or increased noise levels. The mouthpiece or a separate portion of the mouthpiece may be provided with an EEG sensor to determine sleep state based on EEG rhythms. The mouthpiece may be provided with pharmaceutical compound reservoirs that deliver pharmaceutical compounds to the oral mucosa of the user, which compounds treat symptoms of sleep apnea. The mouthpiece may further include a microprocessor that receives data from the oxygen sensor, pressure sensor, airflow sensor, actigraphy sensor and noise detector, and activates the at least one stimulator and/or pharmaceutical compound reservoirs.",Intra-oral electroencephalography device and method,A61N
11234654,"Systems and methods are provided for generating a pseudo-CT prediction model that can be used to generate pseudo-CT images. An exemplary system may include a processor configured to retrieve training data including at least one MR image and at least one CT image for each of a plurality of training subjects. For each training subject, the processor may extract a plurality of features from each image point of the at least one MR image, create a feature vector for each image point based on the extracted features, and extract a CT value from each image point of the at least one CT image. The processor may also generate the pseudo-CT prediction model based on the feature vectors and the CT values of the plurality of training subjects.",Pseudo-CT generation from MR data using a feature regression model,A61N
11234662,"A method is for changing a spatial intensity distribution of an x-ray beam. In an embodiment, the method includes generating an x-ray beam by an x-ray source; guiding a beam path of the x-ray beam through a form filter with a plurality of lamellas, the form filter including a holder apparatus and the plurality of lamellas being arranged in the holder apparatus such that each lamella has at least one straight line running through the respective lamella in parallel to the further lamellas. The method further includes aligning the plurality of lamellas relative to the beam path by controlled movement of at least one part of the plurality of lamellas relative to one another and thereby changing the spatial intensity distribution of the x-ray beam. An apparatus, configured to carry out such a method, an irradiation arrangement and a medical imaging apparatus are further disclosed.",Method and device for changing the spatial intensity distribution of an x-ray beam,A61N
11234676,"Systems and methods can include a system for positioning an ultrasound probe proximal to anatomy of a patient on a radiation couch including a substantially planar base including engagement features to directly or indirectly index the substantially planar base to the radiation couch and a centrally located guide extending longitudinally along a top side of the base, a probe holder, configured to be coupled to, to translate longitudinally, and to be user-accessed and user-controlled from within, a central region of the substantially planar base, a clamp, configured to localize the probe holder at a specified location along a translation path in the central region of the substantially planar base, leg supports shaped to accommodate a patient's legs from behind, the pair of leg supports being shaped and arranged to provide a space therebetween that can accommodate an ultrasound probe holder.",Probe holder for ultrasound imaging device,A61N
11234727,"The present technology is directed generally to devices, systems, and methods for capturing and cutting fibrous and trabeculated structures (such as synechiae) in vessel lumens. In one embodiment, the present technology includes an intraluminal tissue modifying system configured to capture the fibrous structures, put the fibrous structures in tension, and controllably cut through the fibrous structures without applying appreciable additional force to the vessel wall. The system may include an expandable capture device and a cutting device.",Intraluminal tissue modifying systems and associated devices and methods,A61N
11234728,An endoluminal punch system including a sheath and dilator. The endoluminal punch may include energy delivery system capable of being transmitted from the proximal end to the distal end of the endoluminal punch to assist with tissue crossing and incisions. The dilator may include selectively deployable cutting mechanism to create incisions in tissue that are larger than their basic external diameter. The system may also be configured to reduce the risk of generating plastic emboli during insertion of the endoluminal punch.,Endoluminal punch system with cutting element and energy applicator,A61N
11234765,"A method for forming a resonating structure within a body lumen, the method including advancing a flexible microwave catheter into a body lumen of a patient, the flexible microwave catheter including a radiating portion at the distal end of the flexible microwave catheter, the radiating portion configured to receive microwave energy, and at least one centering device proximate the radiating portion configured to deploy radially outward from the flexible microwave catheter; positioning the radiating portion near tissue of interest; deploying the at least one centering device radially outward from the flexible microwave catheter within the body lumen such that a longitudinal axis of the radiating portion is substantially parallel with and at a fixed distance from a longitudinal axis of the body lumen near the targeted tissue; and delivering microwave energy to the radiating portion such that a circumferentially balanced resonating structure is formed with the body lumen.",Flexible microwave catheters for natural or artificial lumens,A61N
11234852,"A noxipoint stimulating device uses light, mechanical force, and heat as a source of stimulating energy, which is configured to be applied on the Noxipoints.","Noxipoints stimulating devices using light, mechanical force, or heat as a source of stimulation",A61N
11234896,Devices and methods for blood flow enhancement and hemodynamic power monitoring are provided. A blood flow enhancement device includes a pump system configured to be coupled to a central vasculature of a subject during cardiopulmonary resuscitation (CPR). The pump system includes a pumping mechanism configured to increase forward blood flow generated during the CPR while substantially limiting backward blood flow generated during the CPR. The pumping mechanism being operated concurrently with the CPR. The hemodynamic power monitor is configured to control a chest compression device and an active valve.,Method for monitoring and improving forward blood flow during CPR,A61N
11234955,The use of dianhydrogalactitol provides a novel therapeutic modality for the treatment of glioblastoma multiforme and medulloblastoma. Dianhydrogalactitol acts as an alkylating agent on DNA that creates N7 methylation. Dianhydrogalactitol is effective in suppressing the growth of cancer stem cells and is active against tumors that are refractory to temozolomide; the drug acts independently of the MGMT repair mechanism.,Use of substituted hexitols including dianhydrogalactitol and analogs to treat neoplastic disease and cancer stem cells including glioblastoma multiforme and medulloblastoma,A61N
11234990,"Embodiments of the invention are directed to methods of determining the prognosis of a breast cancer patient by evaluating the activity of the glucocorticoid receptor in tumor cells. Other embodiment include methods of treating breast cancer cells, particularly, chemo-resistant cells, with a glucocorticoid receptor antagonist and an anticancer agent or compound.",Methods and compositions related to glucocorticoid receptor antagonists and breast cancer,A61N
