patent_id,patent_abstract,patent_title,cpc_subclass
11219235,"The present invention relates to a method for preparing a composition comprising one or more omega-3 fatty acid salt(s), the composition obtainable or obtained by this method, and also the use of this composition for the preparation of foodstuffs, food supplements or pharmaceutical products.",Method for preparing a composition comprising omega-3 fatty acid salts and amines,A61K
11219291,"The invention relates to a false nail comprising at least: one front layer (12) forming the body of the false nail (1), and a rear layer (11) of an adhesive material for attaching the body of the false nail to a natural nail. The rear layer (11) is formed by a fast-drying polymer adhesive with desiccating capacity, and the front layer (12) is made of a composite material and comprises at least a first layer (12a) of micro-hybrid composite with low contraction capacity in contact with the polymer adhesive. The invention also relates to a method for shaping the false nail on a natural nail and the use of composite material to shape same.",False nail and method for shaping same on a natural nail,A61K
11219505,A polymerisable dental composite material comprising      ,Dental composite material and mill blanks consisting of said composite material,A61K
11219552,"An implantable device comprising a substrate capable of capturing an intraocular target molecule and to methods of use thereof. The substrate may be capable of capturing a target molecule present in the eye and/or from fluid of the eye (e.g., an intraocular target molecule). In some embodiments, the substrate has a relatively high affinity for a target molecule.",Intraocular filter device and methods of using same,A61K
11219579,"The invention relates to the application of photon energy to energize dental materials to enhance their physical handling characteristics, efficacy, ability to be delivered, reactivity, polymerization, and/or post-cure mechanical properties, among other attributes.","Heating of dental materials using overtone signatures, absorbing dyes and material properties",A61K
11219580,"The present invention provides a mouthwash composition comprising a heterogeneous gel, wherein said heterogeneous gel comprises at least two gelling agents and two or more active ingredients, and wherein the composition provides the differential release of the active ingredients over a period of time.",Oral composition,A61K
11219581,The method for making a nanoemulsion is described. The method uses a neutralized fatty acid and does not require traditional surfactant in order to yield stable nanoemulsion having a diameter from 70 to 550 nm.,Nanoemulsions with neutralized fatty acid and a method producing the same,A61K
11219582,"The present invention is a formable dental treatment tray utilizing poly(2-ethyl-2-oxazoline) and a gelatinous active. Blending of the active is accomplished by mixing the Poly(2-ethyl-2-oxazoline) with an active ingredient, such as a peroxide like hydrogen peroxide, carbamide peroxide, sodium perborate, or sodium percarbonate, usually also with water or an appropriate organic solvent. Peroxide concentrations in these new gels can reach a 30% concentration of hydrogen peroxide while maintaining a shelf life of six months at room temperature without developing peroxide decomposition. The gels are applied to an appropriate backing and dried to a gelatinous state. In use, the active is hydrated and regains adhesiveness. Then the tray is pressed and formed around a user's dental arch to form the customizable tray. Multiple active ingredients may be used, with or without peroxide, for accomplishing desired treatment regimens.",Peroxide gel composition,A61K
11219583,A composition for removing nail polish includes a propylene glycol methyl ether; and a C2-C3 monoalcohol. The C2-C3 monoalcohol and the propylene glycol methyl ether are present in a C2-C3 monoalcohol to propylene glycol methyl ether ratio by weight from about 1:1 to about 20:1. Methods for removing nail polish are also provided.,Compositions comprising alcohol-rich mixtures of alcohol and propylene glycol methyl ethers,A61K
11219584,"Cosmetic agents for the temporary color change of keratinous surfaces, in particular human hair and human skin, contain an alcohol having 2 to 8 carbon atoms, a special anionic polymer, and a pigment. These cosmetic agents have an extremely good water resistance but can be removed without residue with a single application of surfactant-containing detergents. In addition, methods of temporary staining keratinous fibers and the skin using these agents are provided.",Water-resistant cosmetic means for temporarily changing the color of keratin-containing materials I,A61K
11219585,"The invention is a cosmetic or dermatological preparation and the use thereof, said preparation comprising a combination of a) glycoprotein 1, b) glycoprotein 2, ginseng extract and d) equisetum extract, to protect the skin against extrinsic skin aging.",Protection against extrinsic skin aging,A61K
11219586,"Provided herein are compositions for delivering one or more cannabinoids to the skin of a subject and methods of using the compositions to deliver the one or more cannabinoids to the skin of a subject. The compositions contain a carrier that facilitates the delivery and permeation of cannabinoids to and through the skin. The carriers of the compositions contain squalane or mixtures of squalane and hemisqualane. The compositions described herein may serve as the base for the preparation of various cosmetics or various pharmaceuticals. The cosmetics or pharmaceuticals may be used to reduce inflammation, control pain, or prevent aging of the skin of a subject.",Compositions and methods for delivering cannabinoids to skin,A61K
11219587,"An agent for dyeing keratin fibers comprises a composition A comprising at least one alkalizing agent, at least one oxidative dye precursor, at least one surfactant and at least one fatty substance free of carboxylic acid groups and a composition B comprising at least one oxidizing agent and at least one surfactant. The concentration of fatty substances free of carboxylic acid groups after mixing composition A and composition B is at least 20% by weight relative to the total weight of the mixed composition A and B. The concentration of alkalizing agent after mixing composition A and composition B is not more than 1.75% by weight relative to the total weight of the mixed composition A and B.",Composition for lightening or dyeing keratin fibers with a low amount of alkalizing agent,A61K
11219588,"The present disclosure provides a method of inducing or promoting darkening of the skin and/or melanogenesis, a method of treating a skin condition or disorder, in particular hypopigmentation, comprising administration of a polycationic aliphatic amine, wherein said polycationic aliphatic amine preferably is putrescine, spermidine and spermine. The invention further includes corresponding methods of reducing or preventing darkening of skin and/or melanogenesis, or related methods of treating a skin condition or disorder, comprising administration of at least an inhibitor of polycationic aliphatic amine transport or synthesis, wherein said inhibitor is preferably trimer44NMe or difluoromethylornithine (DFMO) respectively.",Use of polyamines in compositions and methods for inducing or promoting skin darkening and regulating melanogenesis,A61K
11219589,"The invention provides a method of strengthening the fibres of oxidatively-treated hair, the method comprising the sequential steps of: (i) washing the oxidatively-treated hair; (ii) soaking the washed hair in an aqueous treatment composition, and (iii) drying the soaked hair; characterised in that the aqueous treatment composition comprises at least 1% N-acetyl glycine (by weight based on the total weight of the composition).15 The invention also provides the use of an aqueous treatment composition comprising at least 1% N-acetyl glycine (by weight based on the total weight of the composition), for the enhanced strengthening of oxidatively-treated hair fibres relative to virgin hair fibres.",Method of strengthening oxidatively-treated hair,A61K
11219590,PROBLEM: To provide an anti-aging agent and a method for the anti-aging that are safe in long-term intake and ensures effective suppression of the progress of the aging.SOLUTION: Nicotinamide mononucleotide is contained as an active ingredient.,Anti-aging agent and anti-aging method,A61K
11219591,"The present invention relates to an ear-cleansing agent for companion animals and a method of manufacturing the same. More particularly, the present invention relates to an ear-cleansing agent for companion animals, which includes distilled Chamaecyparis obtusa water extracted from Chamaecyparis obtusa trees so as to enable antibacterial action, deodorization, and exfoliation and which does not include a surfactant so that the skin is not irritated even when the ear-cleansing agent is not washed away using water, and a method of manufacturing the same.",Ear-cleansing agent for companion animals and method of manufacturing the same,A61K
11219592,"A topical composition including an extract of Allium species, an extract of Citrus species, an extract of Paullinia species and an extract of Theobroma species is used for improving and/or increasing and/or stimulating and/or promoting and/or inducing the pigmentation of hair and/or hairs.",Use of a composition for the pigmentation of hair and hairs,A61K
11219593,"The present invention relates to a yarrow fresh plant press juice concentrate and a gentle method for its manufacture. The yarrow fresh plant press juice concentrate is used in cosmetic compositions, pharmaceutical compositions, food compositions or food supplements. This invention also relates to new aspects of the use of yarrow. The invention provides the use of yarrow to stimulate the expression of heat shock proteins and/or antimicrobial peptides in skin cells. It also describes the use of yarrow to increase the thermal tolerance of the skin.","Yarrow fresh-plant pressed juice concentrate, production, and use",A61K
11219594,"The present invention relates to effervescent compositions of Metformin and optionally other anti-diabetic agents and processes for preparation thereof. More particularly provides an effervescent composition comprising Metformin, an acid and a base such that the composition is free of affirmatively added binders and granulating solvents. The effervescent composition of the present invention has retained carbon dioxide content of at least 90% of the input blend.",Effervescent compositions of metformin and processes for preparation thereof,A61K
11219595,"Geometrically complex intravaginal rings, systems and methods of making the same are provided herein. Disclosed herein are geometrically complex intravaginal rings with tunable and enhanced drug release, which in some embodiments can be fabricated by 3D printing technologies. The disclosed IVRs include a ring structure comprising a plurality of unit cells or macroscopic and/or microscopic architecture, which can be tuned to control the loading capacity of an active compound within the IVR, the diffusion of an active compound from the IVR, the surface area of the IVR, and/or the mechanical properties of the IVR. The disclosed geometrically complex IVRs can provide superior control over drug loading and drug release compared to conventional IVRs fabricated by injection molding or hot-melt extrusion.","Geometrically complex intravaginal rings, systems and methods of making the same",A61K
11219596,"Particles, compositions, and methods that aid particle transport in mucus are provided. The particles, compositions, and methods may be used, in some instances, for ophthalmic and/or other applications. In some embodiments, the compositions and methods may involve modifying the surface coatings of particles, such as particles of pharmaceutical agents that have a low aqueous solubility. Such compositions and methods can be used to achieve efficient transport of particles of pharmaceutical agents though mucus barriers in the body for a wide spectrum of applications, including drug delivery, imaging, and diagnostic applications. In certain embodiments, a pharmaceutical composition including such particles is well-suited for ophthalmic applications, and may be used for delivering pharmaceutical agents to the front of the eye and/or the back of the eye.",Compositions and methods for ophthalmic and/or other applications,A61K
11219597,"Particles, compositions, and methods that aid particle transport in mucus are provided. The particles, compositions, and methods may be used, in some instances, for ophthalmic and/or other applications. In some embodiments, the compositions and methods may involve modifying the surface coatings of particles, such as particles of pharmaceutical agents that have a low aqueous solubility. Such compositions and methods can be used to achieve efficient transport of particles of pharmaceutical agents though mucus barriers in the body for a wide spectrum of applications, including drug delivery, imaging, and diagnostic applications. In certain embodiments, a pharmaceutical composition including such particles is well-suited for ophthalmic applications, and may be used for delivering pharmaceutical agents to the front of the eye and/or the back of the eye.",Compositions and methods for ophthalmic and/or other applications,A61K
11219598,"An object of the present invention is to provide a sustained drug release system useful for treating eye diseases. There is provided a device for sustained release of an ophthalmic drug, comprising a drug enclosing part and an intraocular retention gas enclosing part adjacent to the drug enclosing part, the enclosing parts being provided in a hollow container having at least one opening part, wherein the drug enclosing part is isolated from the opening part by the intervention of the intraocular retention gas enclosing part.",Ophthalmic drug sustained release device,A61K
11219599,"A method of making an oral soluble film, containing at least one active agent, includes providing a well of a predetermined size; depositing a film forming composition in the well; depositing an active agent composition in the well, the active agent composition being different than the film forming composition, the film forming composition and the active agent composition forming an admixture in the well; and drying the admixture in the well. Alternatively, the method includes providing a well of a predetermined size; depositing a film forming composition including at least one active agent in the well, the film forming composition having a viscosity below 2000 centipoise; and drying the film forming composition in the well.","Method and composition for making an oral soluble film, containing at least one active agent",A61K
11219600,"The present invention relates to a film comprising an alginate salt of a monovalent cation or a mixture of alginate salts containing at least one alginate salt of a monovalent cation, and an antagonist of an opioid receptor, an inverse agonist of an opioid receptor, or a prodrug thereof. The present invention further relates to methods for manufacturing such a film, and the use of such a film in the treatment of a human patient, in particular the use of such a film in the treatment of the effects of acute opioid overdose, or the use of such a film in reducing the risk of opioid abuse.",Pharmaceutical formulation,A61K
11219602,"Methods are disclosed for simultaneously jet milling and conditioning particulate glycopyrrolate and magnesium stearate using a milling gas having humidity between 5% and 30% Relative Humidity in the grinding chamber of a jet mill, the jet mill is configured with a humidifier arranged to supply humidity into the grinding chamber. A composition and formulation comprising physically stable micronized composite glycopyrrolate particles made by this method is also disclosed.",Method for making a micronized dry powder formulation of glycopyrrolate and magnesium stearate,A61K
11219603,"The invention relates to the field of medicine and pharmaceuticals and particularly to a novel dosage form of an antitumor preparation, which ensures the hydrolytic and physical stability of said preparation, as well as to a method for producing a dosage form of this type. The stable dosage form is a lyophilizate comprising an etidronate-cytarabine conjugate or a pharmaceutically acceptable salt thereof, and a stabilizer, which is a divalent metal salt, in a molar ratio of stabilizer to conjugate of 1:1 to 20:1. A dosage form of this type ensures the hydrolytic and physical stability of the conjugate during long-term storage, and the stability of solutions of the conjugate for parenteral administration during clinical use.","Stable dosage form of etidronate-cytarabine conjugate, and use thereof",A61K
11219604,"Described herein are injectable corticosteroid-loaded microparticles, pharmaceutical composition thereof and methods for reducing inflammation or pain in a body compartment such as a joint, an epidural space, a vitreous body of an eye, a surgically created space, or a space adjacent to an implant.",Injectable sustained release composition and method of using the same for treating inflammation in joints and pain associated therewith,A61K
11219605,"A nanomedicine for the treatment of obesity comprising either noble metal nanoparticles having surface ligands comprising a mixture comprising (+)-catechin (2R,3S) and gingerol or particles of a carbon nanomaterial having an adsorbed mixture comprising (+)-catechin (2R,3S) and gingerol. Also provided are a method for making the noble metal nanomedicine and the carbon nanomedicine. The nanomedicine is used in a method of treating obesity.",Metal nanoparticle medicine with a mixture of natural ligands,A61K
11219606,Disclosed herein is a composition comprising a biologically active agent; a base oil; an additional oil that is soluble in the base oil with a partition coefficient for the biologically active molecule that is at least twice that of the base oil; where the base oil and the additional oil are present in the composition in an amount effective to reduce the amount of the biologically active agent in an aqueous phase to less than 80 wt % of the amount with just the base oil present in an otherwise identical composition at the same total oil loading; a non-ionic surfactant; and water.,Method of manufacturing stable emulsions and compositions containing the same,A61K
11219607,Methods of suppressing cachexia in a mammal with cancer comprising administering HDAC inhibitors are provided. Aspects include methods of administering an HDAC class 1 and 2b inhibitor in an amount effective to substantially maintain the mammal's weight compared to a mammal that does receive the HDAC class 1 and 2b inhibitor.,Methods for suppressing cancer-related cachexia,A61K
11219608,"The disclosure relates to use of a triple formulation comprising a histone deacetylase, a cyclodextrin and polyethylene glycol or propylene glycol, and in the treatment and management of chronic pain.",Triple combination formulation for treatment of chronic pain,A61K
11219609,"The present invention relates to an aqueous ibuprofen and paracetamol composition of pH 6.3-7.3 and to its use. The present invention relates to a method for preparing a combination product of ibuprofen and paracetamol. It also relates to the compositions for use as a medicament, especially for the treatment of pain and/or inflammation; especially for administration of the composition by intravenous injection.",Aqueous formulation comprising paracetamol and ibuprofen,A61K
11219610,"A method of delivering a daily dose of hydroxycitric acid in the form of a salt as a single bolus that is as effective or more so than the same amount of active delivered via two or three administrations (b.i.d. or t.i.d.) using current delivery modalities. The method reduces the rate of occurrence of common adverse events with hydroxycitric acid salts, and reduces the occurrence of reverse effects on diets high in fat and/or alcohol. The method improves the uptake of the active compound thereby reducing the dose required.",Bolus dose of hydroxycitric acid with glycerol,A61K
11219611,"Some embodiments of the present application are directed to oral formulations of L-ornithine phenylacetate and methods of using the same. These oral formulations offer alternative administration route than the standard intravenous administration of L-ornithine phenylacetate for treating hyperammonemia in patients having various acute and chronic liver diseases and disorders, for example, acute liver failure, liver cirrhosis, liver decompensation, portal hypertension, hepatic encephalopathy, or patients with urea cycle disorders.",Formulations of L-ornithine phenylacetate,A61K
11219612,"A nutraceutical formulation used to unblock receptors is disclosed herein. The nutraceutical formulation used to therapeutically treat humans includes arachidonic acid, docosahexaenoic acid (DHA), echinacea, kaempferol, coffee fruit, and probiotics.",Nutraceutical formulation for unblocking receptors,A61K
11219613,"A pharmaceutical composition for preventing and treating liver diseases, includes cromolyn or a pharmaceutically acceptable salt thereof as an active ingredient.","Pharmaceutical composition for preventing and treating liver diseases, containing, as active ingredient, cromolyn or pharmaceutically acceptable salt thereof",A61K
11219614,"A method of treating cancer in a subject includes administering an active agent selected from ascorbic acid, an ascorbic acid derivative, and/or a pharmaceutically acceptable salt thereof and administering a pentaaza macrocyclic ring complex corresponding to formula (I) below:",Combination cancer therapy with pentaaza macrocyclic ring complex and ascorbate compound,A61K
11219616,"Methods of treating a dengue virus (DENV) infection in a human subject, comprising administering to the human subject a compound of Formula (I), or pharmaceutical composition comprising a compound of Formula (I): A compound of Formula (I) can be administered within onset of fever to 72 hours of fever onset due to dengue infection and then every 6 to 12 hours until there is an improvement in the infection or between from about 1 day to about 10 days. The methods of the invention can be used to treat primary and secondary DENV1-4 viral infections.",Dosing regimens of celgosivir for the treatment of dengue,A61K
11219617,"Methods for diagnosing and treating autism spectral disorders are encompassed. In one embodiment, a patient is diagnosed as having autism spectral disorder if at least one CNV in an mGluR network gene is found in a patient sample. Patients with at least one mGluR network gene CNV are effectively treated with (+)-5-oxo-Dprolinepiperidinamide monohydrate (NS-105).",Methods of diagnosing and treating autism,A61K
11219618,"The invention provides novel pyridylpyridone compounds of formula (I), pharmaceutical compositions containing such compounds, and methods for using such compounds in treatment of diseases including cancer, type II diabetes, inflammatory disease, autoimmune diseases, neurodegenerative disorders, cardiovascular disorders and viral infections; wherein R1, R2, R3 and X are as defined in the specification.",Pyridylpyridone compounds,A61K
11219619,"Disclosed is a therapeutic agent for hepatocellular carcinoma, comprising 5-((2-(4-(2-hydroxyethyl)piperidin-4-yl)benzamide)pyridin-4-yl)oxy)-6-(2-methoxyethoxy)-N-methyl-1H-indole-1-carboxamide or a pharmacologically acceptable salt thereof.",Therapeutic agent for hepatocellular carcinoma,A61K
11219620,"In some aspects, a method of regulating oxidoreductase activity for treating an inflammation or age-related disorder involves administering to an individual isomyosmine or a pharmaceutically acceptable salt thereof. In other aspects, a method of treating oxidative stress associated with an inflammation or age-related disorder involves administering to an individual a therapeutically effective amount of isomyosmine or a pharmaceutically acceptable salt thereof. In other aspects, isomyosmine or a pharmaceutically acceptable salt thereof may be administered to an individual for the treatment of infectious or parasitic diseases or various other disorders.",Methods of treating sarcopenia,A61K
11219621,"The present invention relates to methods of treating patients with WHIM syndrome or related disorders, such as myelokathexis, in which X4P-001 is administered in order to reduce the activity of CXCR4. The methods demonstrate surprising effectiveness, with comparatively little toxicity.",Methods for treating immunodeficiency disease,A61K
11219622,"Conjugates of antifolates, releasable linkers, and drugs, and pharmaceutical compositions containing them are described. The conjugates are useful for treating diseases arising from pathogenic cell populations. Methods for treating such diseases are also described.",Folate receptor binding conjugates of antifolates,A61K
11219623,"The present disclosure relates to modified nucleoside reverse transcriptase inhibitors (NRTIs), such asand compositions thereof, as well as methods useful for treating retinal damage and/or retinal degradation/retinal degeneration, for inhibiting inflammasome activation by Alu RNA associated with a cell, for reducing ATP-induced permeability of a cell, for reducing an amount of mitochondrial reactive oxygen species in a cell, and for reducing an amount of mitochondrial reactive oxygen species in a cell. The present disclosure further relates to modified NRTIs, such as and compositions thereof, as well as methods for use in protecting an RPE cell and/or for treating, including prophylactic and therapeutic treatment, of conditions associated with retinal damage and/or degradation including, but not limited to, dry age related macular degeneration (AMD) and wet AMD, Alzheimer disease, various forms of arthritis, atherosclerosis, diabetes mellitus, chronic obstructive pulmonary disease, inflammatory bowel disease, and Duchenne muscular dystrophy. ","Inflammasome inhibition for the treatment of Parkinson's disease, Alzheimer's disease and multiple sclerosis",A61K
11219624,"This invention relates to pharmaceutical formulations for topical skin application comprising (R)-3-cyclopentyl-3-[4-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)-1H-pyrazol-1-yl]propanenitrile, or a pharmaceutically acceptable salt thereof, and use in the treatment of skin disorders.",Topical formulation for a JAK inhibitor,A61K
11219625,The present invention includes novel compounds and methods for preventing or treating diseases associated with N-linked glycosylation in a subject in need thereof. The methods comprise administering to the subject an effective amount of at least one compound of the invention.,Inhibitors of N-linked glycosylation and methods using same,A61K
11219626,"Disclosed herein are compositions comprising an NSAID such as meloxicam and/or rizatriptan in combination with a cyclodextrin and/or a carbonate or a bicarbonate. These compositions may be orally administered, for example, to improve the bioavailability or pharmacokinetics of the NSAID for the treatment of pain such as migraine, arthritis, and other conditions. Also disclosed herein are methods of treating pain, such as migraine, comprising administering meloxicam and rizatriptan to a human being suffering from pain, such as migraine. For migraine, these methods may be particularly useful when the meloxicam and rizatriptan are administered while the human being is suffering from an acute attack of migraine pain or migraine aura. In some embodiments, the combination of meloxicam and rizatriptan may be administered in a manner that results in a Tmax of meloxicam of 3 hours or less.",Pharmaceutical compositions comprising meloxicam,A61K
11219627,"Analogs of (4aS,6R,8aS)-5,6,9,10,11,12-hexahydro-3-methoxy-11-methyl-4aH-[1]benzofuro[3a,3,2-ef][2]benzazepin-6-ol of the formula:",Clearance of amyloid beta,A61K
11219628,"Provided herein are novel therapeutic compositions and methods that keep cellular immunotherapies in the circulation or at the site of injection for extended periods of time without resorting to the use of cytotoxic preconditioning. For example, the compositions and methods herein lymphodeplete and reduce or ablate sites in the secondary lymphatics where the cellular immunotherapy is bound and sequestered, without the use of cytotoxic preconditioning.",Replacement of cytotoxic preconditioning before cellular immunotherapy,A61K
11219629,"An anesthetic pharmaceutical composition, system and method is provided. The anesthetic pharmaceutical composition comprises an intraoperative local injection and one or more postoperative medications. The intraoperative local injection is long-acting and comprises at least one local anesthetic agent, such as ropivacaine; ketorolac; and at least one steroid, such as dexamethasone. The one or more postoperative medications comprise an atypical opioid agonist, such as tramadol; a non-steroidal anti-inflammatory drug, such as a cyclooxygenase-2 inhibitor; a gamma-aminobutyric acid analogue, such as pregabalin; and acetaminophen. The method comprises the steps of commencing a surgical procedure involving one or more incision sites; injecting an intraoperative local injection at the one or more incision sites; performing and completing the surgical procedure; and administering one or more postoperative medications.","Anesthetic pharmaceutical composition, system and method",A61K
11219630,"Described herein are methods of treating fibrosis and fibrotic diseases with certain aminoglycosides, e.g., kasugamycin derivatives thereof.",Methods and compositions relating to the treatment of fibrosis,A61K
11219631,"A substantially surface active agent-free foamable composition which includes short-chain alcohol, water, polymer, fatty alcohol or fatty acid or a combination of fatty alcohol and fatty acid and propellant. A substantially surface active agent-free foamable composition which includes, water, polymer, fatty alcohol or fatty acid and propellant. A method of treatment using a substantially surface active agent-free foamable compositions.","Foamable compositions, breakable foams and their uses",A61K
11219632,"An object of the present invention is to provide a material which can be safely ingested and which inhibits skin pigmentation. Therefore, the invention is a skin pigmentation inhibitor, containing a β-nicotinamide mononucleotide or a pharmaceutically acceptable salt thereof; and a solvate thereof as an active ingredient; a health supplement which contains the skin pigmentation inhibitor and is ingested to inhibit skin pigmentation; and a method for inhibiting skin pigmentation, including ingesting the skin pigmentation inhibitor.",Skin pigmentation inhibitor,A61K
11219633,"Disclosed herein are derivatives of nucleobase analogues. The disclosed compounds have a nucleobase moiety and an omega-3 polyunsaturated fatty acid moiety, including pharmaceutically acceptable salt or prodrug thereof. Methods of using these compounds for the treatment of cancers such as pancreatic cancer are also disclosed.",Nucleobase analogue derivatives and their applications,A61K
11219634,Disclosed are methods for delivering a therapeutic or diagnostic agent to the cytosol of a cell in a subject. The disclosed methods generally include administering to the subject an effective amount of a lipid nanoparticle comprising the therapeutic or diagnostic agent and an effective amount of a membrane-destabilizing polymer. Also disclosed are related compositions and delivery systems.,"Methods, compositions, and systems for delivering therapeutic and diagnostic agents into cells",A61K
11219635,"Provided are aptamers and aptamer compositions and particularly, although not exclusively, to a bi-specific aptamer capable of binding a tumor cell antigen and an immune cell surface protein.",Bi-specific aptamer,A61K
11219636,"Provided are nucleic acid constructs and systems which comprise (i) a first nucleic acid construct encoding a toxin operatively linked to a first promoter and at least one cancer-associated signaling responsive enhancer element; and (ii) a second nucleic acid construct encoding an anti-toxin operatively linked to a second promoter, the second promoter being stronger than the first promoter.Also provided are pharmaceutical compositions comprising same and methods of using same for treating cancer.",Compositions and methods for treating cancer,A61K
11219637,"A method for effective delivery of vitamin B12 to a human being involves positioning a delivery device containing a mixture comprising a form of vitamin B12 and water such that, when activated, the delivery device places at least a portion of the mixture inside of a users mouth in a form suitable for inhalation, and activating the delivery device while or before the user inhales. The form of vitamin B12 may be cyanocobalamin, methylcobalamin, hydroxocobalamin, and/or adenosylcobalamin. The delivery device may be an aerosolizer, atomizer, vaporizer, or humidifier. The mixture may also include flavorings. Water may be 20% or less of the mixture by volume. The mixture may contain no nicotine, propylene glycol, or diacetyl. A method for vitamin B12 supplementation includes determining that a person has a disorder causing the person to have a reduced ability to process B-vitamins and administering methylcobalamin by inhalation.",Inhalation delivery methods and compositions for vitamin B12,A61K
11219638,"The invention provides a low-molecular-weight (15 kDa) over-sulfated exopolysaccharide (GYS15) prepared from a marine native exopolysaccharide excreted by a mesophilic marine bacterium from a deep-sea hydrothermal environment, and relates to the use of this low-molecular-weight over-sulfated exopolysaccharide for the prevention or inhibition of metastases formation.",Anti-metastatic marine bacterial exopolysaccharide derivative and uses thereof,A61K
11219639,"According to the present invention there is provided a polymer comprising at least one antiseptic/analgesic/anti-inflammatory monomeric unit in conjunction with at least three further monomeric units, said three further monomeric units eliciting properties selected from the group consisting of: temperature activation, water solubility, mechanical strength, protein/polysaccharide bonding capacity, and combinations thereof. In particular, disclosed herein is a polymer, wherein: the water-soluble monomeric unit is a hydrophilic ethylene glycol (OEGMA) moiety; the mechanical strength-conferring monomeric unit is polylactide-co-2-hydroxy-ethyl-methyl acrylate (PLA/HEMA); the protein-reactive monomeric unit is an N-acryloxysuccinimide (NAS) moiety; and the thermosetting monomeric unit is an N-isopropyl acrylamide (NIPAAm) moiety. The anti-septic/analgesic/anti-inflammatory monomeric unit comprises a methacrylic ester derivative of salicylic acid (5-HMA or 4-HMA, or a combination thereof).",Antiseptic polymer and synthesis thereof,A61K
11219640,"Disclosed herein are methods for treating acute or chronic heart failure using inorganic nitrite, such as sodium nitrite. The method includes administering to a subject in need of treatment a therapeutically effective amount of inorganic nitrite. The nitrite may be administered by inhalation and may be nebulized. The nitrite may be administered at an emitted dose or in an escalated titrated dose. The nitrite may be a liquid formulation or a dry powder formulation.",Inorganic nitrite to improve cardiopulmonary hemodynamics,A61K
11219641,"The invention relates to medicine, particularly to the chemical and pharmaceutical industry and more particularly to the use of lithium ascorbate, in a dose of at least 5 mg/kg, as an agent for preventing and treating alcoholism and alcohol intoxication, and also providing protection of brain neurons and reducing demyelinating complications. The invention makes it possible to broaden the range of agents for this purpose.",Use of lithium ascorbate to prevent and treat alcoholism and alcohol intoxication,A61K
11219642,"The disclosure provides methods and compositions for treating heart conditions. In particular, the disclosure provides compositions comprising lithium, or a salt thereof, either alone or in combination with at least one additional anti-arrhythmia agent, and methods for treating heart conditions using such compositions.",Methods and compositions for treating heart conditions,A61K
11219643,A method comprising obtaining a first cell sample from a first subject; obtaining a second cell sample from a second subject; culturing the first cell sample in the presence of at least a portion of a culture media of the second cell sample for a time period ranging from about 24 hours to about 6 weeks to produce a restoring composition; and contacting the restoring composition with the second cell sample for a period of time ranging from about 24 hours to about 6 weeks to produce a restored composition.,Compositions for cellular restoration and methods of making and using same,A61K
11219644,"Embodiments of the disclosure encompass adoptive immunotherapy related to cells expressing multiple chimeric antigen receptors (CARs). In specific embodiments, T cells express a HER2-specific CAR, an IL13 Rα2-specific CAR, and an EphA2-specific CAR. In particular embodiments, the cells are utilized for cancer treatment, including for glioblastoma.",Universal immune cells for cancer immunotherapy,A61K
11219645,"Tumor infiltrating lymphocytes (TILs) are white blood cells that are actively recruited to the tumor site to mount an immune response against tumor growth and metastasis. The disclosure provides methods for treating cancer that comprise steps of isolating CD8+ T cells from a sample derived from a subject, expanding the CD8+ T cells in the presence of interleukin-10, and ad ministering the expanded CD8+ T cells to the subject. Methods of treating cancer may be used in combination with inhibitors of the complement signaling pathway.",Tumor infiltrating lymphocytes for treatment of cancer,A61K
11219646,"Embodiments of the disclosure encompass immunotherapy for Hepatitis B viral (HBV) infection in an individual in need thereof. The immunotherapy comprises one or more chimeric antigen receptors (CAR) that target a HBV antigen, including CAR molecules that utilize specific scFv antibodies. In certain cases, the CAR comprises one or more mutations to reduce binding to Fc receptors. In specific aspects, cells that express the CAR(s) have reduced cytotoxicity that is safer and/or beneficial to individuals that are immunocompromised.",Chimeric antigen receptor therapy with reduced cytotoxicity for viral disease,A61K
11219647,Described herein are compositions composed of micronized placental components and pharmaceutical compositions thereof. The compositions have numerous medical applications. Methods for making and using the micronized compositions are also described herein.,Micronized placental tissue compositions and methods of making and using the same,A61K
11219648,"A method for processing traditional Chinese medicine using a calcium-based ion solution and an application thereof. A solution formed by a calcium-based ion solution and Chinese spirits is used to soak a traditional Chinese medicine prescription; the calcium-based ion solution refers to a solution containing calcium ions with a mass percentage of 0.3-10%; and the Chinese spirits is a spirit containing more than 35% alcohol by volume. Also provided is an application of a soaking liquid for processing traditional Chinese medicine in preparing, from a traditional Chinese medicine prescription, a meridians and collaterals administration agent applied on skin, a preparation extracted from traditional Chinese medicine soaked using a soaking solution formed by “a calcium-based ion solution and a spirit” has a better effect of guiding skin penetration.",Method for processing traditional Chinese medicine using calcium-based ion solution and application thereof,A61K
11219649,"The present invention relates to novel compositions comprising specific consortia of living bacteria strains; to the manufacturing of such compositions, particularly by co-cultivation; and to the use of such compositions in pharmaceutical applications, such as the treatment of diseases associated with intestinal microbiota dysbiosis, particularly intestinal infections such as CDI (Clostridium difficile infection) and IBD (Inflammatory bowel diseases). When compared to the traditional FMT therapy () the inventive compositions () are more efficient and safer as demonstrated on an acute colitis model and therefore more appropriate for therapeutic use.",Consortia of living bacteria useful for treatment of microbiome dysbiosis,A61K
