patent_id,patent_abstract,patent_title,cpc_subclass
11260077,"The invention relates to a process for obtaining a cellular sprinkling compound and to the respective method of application to provide a therapeutic treatment for skin injuries, based on the implantation, by sprinkling and/or spraying, of human mesenchymal stem cells and microvascular endothelial cells that have been pre-expanded in vitro and resuspended in a regenerative solution for cellular implantation of biocompatible biomaterials. The solution is formed by blood plasma rich in growth factors obtained from the patient to be treated and, in some cases, by medical-grade type I collagen and by medical-grade hyaluronic acid, which potentiates the regeneration, re-epithelialization, and reconstruction of skin tissue.",Process for obtaining a sprinkling compound of microvascular endothelial skin cells and mesenchymal stem cells and method of application for tissue regeneration,A61L
11260110,"A method of treating radiation-induced skin toxicity or skin ulcers with nanoparticles after exposure to ionizing radiation and after an onset of radiation-induced skin toxicity or a radiation-induced skin ulcer by administering intravenously a suspension including fibrinogen-coated albumin nanospheres to a patient. A concentration of the suspension being sufficient to at least one of promote healing of the skin toxicity or reduce a size of the skin ulcer. The suspension can include fibrinogen-coated albumin nanospheres, sorbitol and/or caprylate. The suspension can be utilized for treating a patient to reduce an amount of blood loss in an organ of the patient or for treating a patient to mobilize stem cells or progenitor cells to accelerate healing of a wound.",Nanoparticles for the therapeutic treatment of radiation-induced skin ulcers,A61L
11260137,The device uses pulsed electric fields to prevent the growth of biofilm and the attachment of bacteria to targeted surfaces. The device sets up an electric field around or surrounding the surface itself. These pulsed electric fields disrupt biofilm formation and bacterial attachment to surfaces. The device is meant to prevent the formation of biofilm or attachment of bacteria to a surface as opposed to disinfecting the surface.,Electroporation apparatuses and their method of use,A61L
11260138,"Provided herein are portable ultraviolet (UV) devices, systems, and methods of use and manufacturing same. Methods of use include methods for UV disinfection and sterilization, more specifically, methods for UV disinfection and sterilization of a container, a room, a space or a defined environment. The portable UV devices, systems and methods are particularly useful for the UV disinfection and sterilization of a container, a room, a space or defined environment used in various industries. Provided are also portable UV devices, systems, and methods for inhibiting the growth of one or more species of microorganisms present in a container, a room, a space or a defined environment, preferably for inhibiting the growth of one or more species of microorganisms present on an interior surface of a container, a room, a space or a defined environment.","UV sterilization of container, room, space or defined environment",A61L
11260139,"A device for rapidly sanitizing a surface is described. The device has an enclosure having an opening adapted to insert a surface, and an interior; a liquid nitric oxide solution applicator; and an absorbent material. The liquid nitric oxide solution applicator is in fluid communication with the interior of the enclosure and is adapted to apply liquid nitric oxide solution onto the surface when the surface is positioned within the enclosure. A method of rapidly sanitizing a surface is described. The devices and methods provided herein may be implemented to sanitize the surface of any body part or item that may be placed within the device. An infectious agent on the surface may be killed; i.e., the surface is disinfected. Non-limiting applications of the devices and methods include preventing nosocomial infections or food contamination, sanitizing household items, and implementing sanitizing procedures to comply with FDA Good Manufacturing Practices.",Rapid surface disinfection method and apparatus,A61L
11260140,"A microbial indicator device for liquid disinfection comprises a first cavity, a source of biological activity fluidically coupled to the first cavity via a portion of a first fluidic path, a filter membrane positioned in a second fluidic path for a disinfectant, and a first coupling portion fluidically coupled to the source of biologically activity via the second fluidic path. The filter membrane has a first side and a second side, wherein the first side is in fluid communication with the first fluidic path. The filter membrane has a pore size sufficient to retain at least a portion of the source of biological activity on the first side. The device further comprises a frangible container contained in the first cavity, wherein a liquid in the container is in fluid communication with the first cavity when the container is fractured.",Microbial indicator device for use with process monitoring systems,A61L
11260141,A deodorizing attachment for a fan includes a plate having an adhesive backing and a plurality of open-faced cups being disposed upon a face opposite the backing. Each cup has a mesh cover with each cup being configured to removably secure a unit of an air freshener.,Deodorizing attachment for a fan,A61L
11260142,"The present invention relates to a disposable container (100). The disposable container (100) is use particularly for vaporization, evaporation or diffusion whereby filler materials of filler means are released into the air flow stream through air flow means. The disposable container (100) comprising filler means (101) filled with filler materials within the closed empty space between an inner side wall (101a) and an outer side wall (101b) and a top (101c) and a bottom part (101d) of the disposable container (100); and locking means (104) at the bottom part of the disposable container (100) to further secure the disposable container (100) to an air flow means. The inner side wall (101a), the outer side wall (101b), the top (101c) and the bottom part (101d) of the disposable container (100) are permeable or perforated enabling filler materials to be released into an air flow stream through air flow means; wherein filler materials are released by means of vaporization, evaporation or diffusion.",Disposable container,A61L
11260143,"An air purifier including a body including a suction port and a discharge port disposed on opposing surfaces thereof, and having an inner space through which air flows from the suction port to the discharge port, a fan disposed in the inner space and having a side surface separated from an inner wall of the body, at least one light source module disposed in the inner space to emit UV light, a power controller mounted on the inner wall and connected to a power source to supply electric power to the light source module, a cover mounted on the inner wall to cover the power controller, and at least one filter disposed in the inner space of the body, in which the cover includes a tilted air flow guide facet to guide tilted to allow air suctioned through the suction port toward the filter.",Air purifier,A61L
11260144,"Injectable, ready-to-use two-paste cement-forming compositions comprise a first paste and a second paste. The first paste comprises a non-aqueous oil-based suspension of monocalcium phosphate monohydrate (MCPM) powder, at least one surfactant effective to improve compatibility of the oil and the MCPM, and an organic acid, with an oil to MCMP powder weight ratio of about 0.2 to about 0.5. The second paste comprises an aqueous suspension of β-tricalcium phosphate (β-TCP) powder and a gel-forming polymer, with a water to β-TCP powder weight ratio of about 0.3 to about 0.5. The molar ratio of β-TCP powder to MCPM powder is greater than 1. An article of manufacture comprises a first compartment in which the first paste is contained, and a second compartment in which the second paste is contained. The compositions are useful for bone repair or replacement.",Two-paste cement-forming compositions,A61L
11260145,"A composition and medical implant made therefrom, the composition including a thick diffusion hardened zone, and preferably further including a ceramic layer. Also provided are orthopedic implants made from the composition, methods of making the composition, and methods of making orthopedic implants from the composition.",Diffusion-hardened medical implant,A61L
11260146,"The present application discloses medical instruments that utilize self-healing polymers as all or portion of the valves and valve assemblies thereof, such that these valves can self-heal while or after being punctured by an ancillary device during a surgical procedure and thereby help minimize blood loss and achieve hemostasis.",Seal-healing valve for a medical instrument,A61L
11260147,"In one aspect, apparatuses for providing chemical gradients are described herein. In some embodiments, an apparatus described herein comprises a conduit having a first end and a second end, one or more microchannels disposed in the conduit and extending from the first end toward the second end, and a fiber coiled around the exterior of at least one microchannel, wherein the fiber comprises an active agent that is operable to diffuse into the interior of the microchannel.",Chemical gradients,A61L
11260148,"The method of making an implant consists on coating of a supporting structure (1) with synthetic hydroxyapatite by immersing the supporting structure (1) in a suspension (3) and triggering of a cavitation in a portion of the suspension (3) being in contact with the supporting structure (1). The suspension (3) is formed by a liquid external phase, advantageously water, and internal phase, i.e. particles of synthetic hydroxyapatite having an average particle size not exceeding 100 nm and containing structural water in an amount from 2 to 6% by weight. The implant is coated with the above described hydroxyapatite subjected to cavitation and a thickness of 50 nm to 1000 nm, advantageously 50 nm to 300 nm.",Method for manufacturing bone implants and bone implant,A61L
11260149,"A method for cartilage tissue engineering including fabricating a nanocomposite, injecting the nanocomposite into a defect site of cartilage, and forming a hydrogel in the defect site of the cartilage using a sol-gel transition responsive to increasing temperature of the nanocomposite from room temperature to 37° C. Fabricating a nanocomposite includes forming an activated copolymer by functionalizing a copolymer, forming a conjugated copolymer by grafting the activated copolymer to a polysaccharide, forming a protein-conjugated copolymer by crosslinking a protein with the conjugated copolymer, forming the nanocomposite by adding a plurality of nanoparticles to the protein-conjugated copolymer.",Hydrogel for cartilage tissue regeneration,A61L
11260150,"Medical devices with a hydrogel layer covalently attached to a portion of the outer surface of the medical device are provided along with methods for applying the coating. The hydrogel layer can include a first polymer species comprising polyethylene glycol (PEG) and a second polymer species. Examples of the second polymer species include PEG and polyacrylamide (PAM). The first and second species can be at least partially cross-linked. Methods for forming the hydrogel coatings on the medical devices are provided including nucleophilic conjugate reactions, such as Click reactions.",Medical device coating with a biocompatible layer,A61L
11260210,"An exemplary ultraviolet (UV) arrangement, can be provided, which can include, for example, a lumen structured to be inserted into a body of a patient and pass a percutaneous structure therethrough into the body of the patient, wherein the lumen can be configured to disperse or provide a UV radiation, and an optical arrangement coupled to the lumen, and configured to generate the UV radiation, and provide the UV radiation to the lumen to be dispersed or provided by the lumen. The lumen can include a weave of a plurality of strands. The optical arrangement can include an optical fiber(s) coupled to the lumen at one of the strands. The optical arrangement can include a plurality of optical fibers coupled to the lumen, where the optical arrangement can include a plurality of diffusing rings, and wherein each ring can be connected to one of the optical fibers.",Ultraviolet sleeves for percutaneous devices and methods for using and/or providing the same,A61L
11260215,"The invention relates to a flexible catheter (1) with a drive shaft (2), with a sleeve (6) surrounding the drive shaft (2) and with a sheath (7) surrounding the drive shaft (2) and the sleeve (6), wherein the drive shaft, the sleeve (6) and the sheath (7) are pliable, wherein the drive shaft (2) at a proximal end of the drive shaft (2) comprises a coupling element (5) for connecting the drive shaft (2) to a drive motor (18), wherein the drive shaft (2) at least regionally consist of a alloy which contains at least 10% by weight of chromium, nickel and cobalt in each case. The invention moreover relates to a blood pump arrangement with such a catheter.",Flexible catheter with a drive shaft,A61L
11260364,"The super absorbent polymer according to the present invention has reduced 3-hour saline solution re-wet while having a high absorption rate and absorption against pulp, and thus can be used for hygienic materials such as diapers, thereby exhibiting excellent performance.",Super absorbent polymer and preparation method thereof,A61L
11260437,"The present invention comprises a method of shredding treated medical waste, cleaning it of all traces of biological gunk, and sorting it into separate components for recycling. To clean biological gunk from materials, all materials must be first shredded into small parts to expose the interior. The cleaning is performed by submerging the gunk coated materials into a caustic solution that breaks down and dissolves the gunk off of the materials. The caustic solution may comprise sodium hydroxide, potassium hydroxide, or a similar chemical, which is highly effective in producing a corrosive chemical that can break down blood, bone marrow, urine, unused medication, food waste, organs, tissues and any other biologic materials. After all of the biological material is removed from the cleaned materials, they are sorted into component materials, such as plastics, metals, rubbers, glass, etc.",Cleaning and separating medical waste,A61L
11261271,"Provided is a thermosensitive phosphazene-based polymer including an amino acid ester moiety, a polyethyleneglycol moiety, and a moiety including a sulfate group linked directly or by a linker in a predetermined ratio, a method of preparing the same, and a hydrogel-formable composition including the same. For example, a hydrogel formed from the composition may be used for tissue regeneration or drug delivery or used as a storage, a body tissue regeneration inducer, or a filler in a body.","Thermosensitive phosphazene-based polymer comprising sulfate moiety, and preparation method and use thereof",A61L
11261274,Polymer particle embolics and methods of making same are described. The particle embolics can be used as embolization agents.,Polymer particles,A61L
11264211,"The present disclosure relates to a cold plasma generating apparatus that can efficiently ignite (initially discharge) cold plasma and easily match common impedance and that is optimized for use in applications related to sterilization because it can uniformly distribute power to multiple plasma sources through a single power supply in a multi-plasma array configuration and increase effective plasma volume, and a multi-cold plasma array apparatus comprising the same.",Cold plasma generating apparatus and multi-cold plasma array apparatus comprising the same,A61L
11266139,"An oven for elimination of harmful organisms which pose phytosanitary risks and are present in material of plant origin in the form of particles is provided. The oven includes: (a) first and second circular plates mounted in rotation about an axis Z, the surface of said plates being perforated and permeable to air and water, (b) a means for transferring the collected particles from the first plate to the second plate, and (c) a gas-blowing means forming a closed gas cycle. The gas-blowing means includes a blower for accelerating a flow of gas and directing it towards a heating station in order to heat the gas and directing it parallel to the axis Z towards the first plate, passing through the perforated surface of the first plate, then directly afterwards through the perforated surface of the second plate, in order to return to the blower and recommence the gas cycle.",Oven for continuous elimination of phytosanitary pests present in organic particles of plant origin,A61L
11266145,"This disclosure is directed to methods of using compositions comprising protocatechuic acid (PCA) to kill virus including a Covid-19 virus. The compositions generally comprise protocatechuic acid, a liquid vehicle, and a stabilizer. In embodiments, the liquid vehicle comprises an alcohol and/or water. In preferred embodiments, the oil is an essential oil. In embodiments, the compositions may comprise principally protocatechuic acid, liquid vehicle, and stabilizer as the main ingredients. The compositions may be sprayed onto various products and articles of manufacture, and mammalian and human skin, to kill virus including a Covid-19 virus and to further protect the product or human skin for a period of time up to 24 hours or more. In preferred embodiments, an alcohol component kills virus on contact, and after drying, the residual surface PCA coating provides a continuing anti-viral function.",Compositions comprising protocatechuic acid and methods of use,A61L
11266189,"A self-sterilizing, face mask, respirator, open or enclosed face shield employs germicidal, far UV-C light safe for direct human exposure, mitigating risk of acquisition or transmission of respiratory pathogens, such as COVID 19. Device attachments or special lenses direct far UV-C light into the respiratory chamber and/or reservoir areas of infection including nasal, oropharyngeal or ocular areas to reduce or eliminate pathogens, serving also as a treatment modality. In a preferred embodiment the face shield has a removable front section, which can be exchanged or replaced with sections that include various functional attributes while maintaining germicidal protections and avoiding need to remove PPE during these activities including consumption of liquids, oral medications or food, as well as providing antimicrobial absorbent sneeze or cough guard or rhinorrhea secretion absorption, or a communication device to address communication deficiencies caused by respiratory protection barriers.","Anti-microbial, disinfection chamber respiratory face mask/shield",A61L
11266229,"Disclosed is a sterilizable facial cleaning instrument, which comprises a main apparatus, and a driving motor, a first control board and a rechargeable battery that are provided in the main apparatus, and further comprises an apparatus seat provided with a sterilization cavity, wherein an ultraviolet germicidal lamp is provided in the sterilization cavity; the main apparatus is detachably provided at the apparatus seat and at least a part of a brush head is positioned in the sterilization cavity, so that bristles positioned in the sterilization cavity can be sterilized by ultraviolet irradiation. The sterilizable facial cleaning instrument provided by the present invention can sterilize and disinfect the brush head completely when the main apparatus is combined with the separable designed apparatus seat, thereby ensuring the health and safety of users.",Sterilizable facial cleaning instrument,A61L
11266279,"An apparatus for cleaning and sanitizing toilet seats, bowls, rims and related appurtenances. It comprises a solution reservoir, an articulable dispensing nozzle, and a push-button or activation mechanism which, when pressed or activated, sprays a desired surface with cleaning solution. The apparatus is operable to permit quick consistent cleaning of toilet seats and other surfaces and is easily attached to a wide variety of existing toilets.",Toilet seat sanitizer,A61L
11266339,"Provided herein relates to implantable devices and systems with dynamic silk coatings. In some embodiments, the dynamic silk coatings can be formed in situ or in vivo.",Dynamic silk coatings for implantable devices,A61L
11266361,"A method of in vivo monitoring the condition of an internal body repair in which an imageable, non-absorbable repair device having non-absorbable, particulate imaging material substantially uniformly dispersed therein has been surgically inserted, including: in vivo sensing of dimensional deformation of said repair device during the post-surgical healing process; comparing the sensed values with a previously developed correlation between said sensed values and the values at which failure occurs of comparable repair devices; wherein said sensed values relative to the repair device's failure values, considered in conjunction with the anticipated time for complete healing of said repair, provides information as to the condition of the repair.",Method of in vivo monitoring of the condition of an internal surgical repair,A61L
11266384,"The present invention pertains to a handpiece and more particular an ergonomic handpiece having two or more segments coupled together and capable of independently rotating around a longitudinal axis of the handpiece. In addition, one of the segments of the handpiece may have a tubing/cord management segment.",Ergonomic handpiece,A61L
11266464,"An antenna assembly for microwave ablation can include a radiator for emitting a microwave for ablation; a coaxial cable for transmitting the microwave for ablation generated by a microwave generator to the radiator; an annular composite structure is provided around the coaxial cable for inhibiting an electromagnetic wave from propagating backwards along the coaxial cable. In some embodiment, the annular composite structure comprises an annular nonmetallic layer and an annular metallic layer located outside the annular nonmetallic layer. In some embodiments, the annular metallic layer is electrically insulated from the coaxial cable. In some embodiments, the antenna assembly can be used with a microwave ablation needle. The annular composite structure can inhibit the backward propagation of the microwave along the coaxial cable exterior wall. In some embodiments, circulation water enters the radiation zone, to avoid high temperatures of the head the ablation needle.",Antenna assembly for microwave ablation and microwave ablation needle using the same,A61L
11266488,"A tissue repair fibrous membrane, preparation method and application thereof, and tissue repair product. The tissue repair fibrous membrane is formed by interweaving fiber filaments having a diameter of 10 nm to 100 μm, and has pore structures formed by interweaving between the fiber filaments. The fiber filaments have concave structures, and have annular convex structures thereon in the radial direction of the filaments.","Tissue repair fiber membrane, preparation method and application thereof, and tissue repair product",A61L
11266491,"An implant, in particular an intraluminal endoprosthesis, or a semi-finished part for an implant, having a hollow cylindrical body, wherein the body includes magnesium, and the body is enriched with gallium or a gallium alloy in a region close to a surface.",Implant and method for production thereof,A61L
11266495,"Embodiments of a modulable absorption light adjustable lens (MALAL) comprise a light adjustable lens that is capable of changing its optical properties upon an adjusting irradiation, including a photo-modifiable material; and a modulable absorption front protection layer, including a modulable absorption compound whose absorption properties can be modulated with a modulating stimulus. Other embodiments include a method of adjusting an optical property of a modulable absorption light adjustable lens, the method comprising: reducing an absorption of a modulable absorption compound of a modulable absorption front protection layer of the MALAL by a modulating stimulus, the MALAL having been previously implanted into an eye; and changing an optical property of a light adjustable lens of the MALAL by applying an adjusting irradiation.",Light adjustable intraocular lens with a modulable absorption front protection layer,A61L
11266497,"A low pressure gradient prosthetic heart valve for implant in a human. The valve includes a support frame with undulating inflow cusps and outflow commissure posts to which flexible leaflets attach and coapt in a flow area. The commissure posts angle outward in a neutral state to widen the outflow orifice area. Also, the leaflets are designed to fit within the support frame and expand outward in a valve open state without creating a shelf or belly that would restrict flow.",Low gradient prosthetic heart valves,A61L
11266548,The present invention relates to wound dressings which are particularly useful (but not necessarily exclusively) on moderate to heavily exuding wounds comprising:      ,Wound dressing,A61L
11266568,"A medical component is provided which includes a first portion formed of a first elastomeric material having at least one taggant embedded or incorporated therein, and a second portion formed of a second elastomeric material. The at least one taggant has a first diffusivity relative to the first elastomeric material and a second diffusivity relative to the second elastomeric material. The second diffusivity is less than the first diffusivity.",Elastomer components containing taggants,A61L
11266595,Provided are: a method for producing a deodorant which is derived from earthworm castings and can be used in a liquid form; and a deodorant. The deodorant production method characterized by including a mixing step of mixing earthworm castings with water and a collecting step of collecting vaporized water generated from a mixture obtained in the mixing step to obtain a liquid; and the deodorant produced by the production method. It is preferred to further mix an organic substance together with the earthworm castings and the water in the mixing step.,Deodorant production method and deodorant,A61L
11266596,"A simple, self-propelling particle system is disclosed that can deliver a cargo through flowing aqueous solutions. This disclosure provides a non-aqueous composition comprising: (i) particles formed of a carbonate salt and having an average diameter of about 100 μm or less; and (ii) an acid in solid form. The particles may be associated with a cargo molecule or particle. In mouse models of severe hemorrhage, the propelled particles are able to deliver a procoagulant enzyme and halt bleeding.",Self-fueled particles for propulsion through flowing aqueous fluids,A61L
11266606,"Covalently modified alginate polymers, possessing enhanced biocompatibility and tailored physiochemical properties, as well as methods of making and use thereof, are disclosed herein. The covalently modified alginates are useful as a matrix for coating of any material where reduced fibrosis is desired, such as encapsulated cells for transplantation and medical devices implanted or used in the body.",Modified alginates for anti-fibrotic materials and applications,A61L
11266609,"The present invention relates to compositions comprising Cannabidiol (CBD) or pharmaceutically acceptable salts thereof, and bacitracin or pharmaceutically acceptable salts thereof and/or daptomycin or pharmaceutically acceptable salts thereof. The compositions show a synergistic effect in the inhibition of growth of Gram-positive bacteria. Thus, the compositions according to the invention may e.g. find use as medicaments in the treatment of Gram-positive bacterial infections.",Bacitracin and/or daptomycin combined with cannabidiol for treatment of bacterial infections,A61L
11266660,"The present disclosure relates to birch bark extracts, methods of producing such extracts, stable pharmaceutical compositions containing such extracts and methods of using of such extracts. The birch bark extracts of the present disclosure contain triterpenes, which are known to improve wound healing.",Betulin-containing birch bark extracts and their formulation,A61L
11266682,"The invention concerns medical applications and can be used in oncology, as well as in neurosurgery, traumatology, neurology, rehabilitation. The aim of the inventions claimed is the creation of a new method of local exposure on biological tissues and a new tissue-substitute applicator that benefits to both destruction and replacement of tumor tissue by restored biological tissue with no external exposure applied (alternating magnetic field, heating, etc.) The aim set is solved by using porous polytetrafluoroethylene as a cytostatic material. The aim set is also achieved by using porous polytetrafluoroethylene in production of a tissue-substitute applicator for treating or replacing tumor tissues. The aim set for the method of local exposure to biological tissues, including the placement of a tissue-substitute polymeric applicator in direct contact with the biological tissue to be exposed, is solved by using porous polytetrafluoroethylene for the constituent polymeric material.","Method of local exposure to biological tissues, tissue-substitute applicator and use of porous polytetrafluoroethylene",A61L
11266685,"The present disclosure provides silicone-based biophotonic compositions and methods useful in phototherapy. In particular, the silicone-based biophotonic compositions of the present disclosure include a silicone phase and a surfactant phase, wherein the surfactant phase comprises at least one chromophore solubilized in a surfactant. The silicone-based biophotonic compositions and the methods of the present disclosure are useful for promoting wound healing and scarring, as well as various other skin disorders.",Silicone-based biophotonic compositions and uses thereof,A61L
11266743,"Described herein are membrane permeabilizing peptides and antimicrobial peptides, polynucleotides encoding the peptides, and compositions containing the peptides. Furthermore, described herein are methods for using the peptides, polynucleotides, and compositions for research, diagnosis, and therapy.",Peptide compositions and methods of use thereof,A61L
11266756,A system for bacteria irradiation from an occupant zone of a vehicle is provided. The system comprises an interior portion disposed in the occupant zone. The interior portion has one of a predetermined surface porosity and a predetermined surface roughness. The interior portion has phosphorescent paint for visual indication. The system further comprises a high energy visible (HEV) light source integrated within the interior portion. The HEV light source has an emission wavelength of between about 375 nm and about 425 nm. The HEV light source further provides a cumulative energy of between about 1 J/cm2 and about 50 J/cm2. The system further comprises a vehicle processor in communication with the HEV light source. The vehicle processor is configured to enable the HEV light source. The system further comprises a sensor in communication with the vehicle processor and configured to provide input on when to enable light source.,System and method for bacteria irradiation from an occupant zone of a vehicle,A61L
11266757,"A portable dryer and disinfection device includes a container having an interior for receiving one or more electronic components for drying and disinfection. A lid is configured to be removably secured to an upper portion of the container. An ultraviolet light source is attached to a bottom portion of the lid, wherein ultraviolet light generated by the ultraviolet light source is directed into the interior of the container below the lid. A power source is disposed in the lid for providing electrical power to the ultraviolet light source. A tray is disposed within the interior of the container on which the one or more electronic components are placed for drying and disinfection. The tray includes holes that provide air flow communication through the removable tray. A removable desiccant holder is disposed at least partially within the interior of the container below the tray.",Hearing aid dryer and disinfection kit with UV-reflective drying tray,A61L
11266758,"The present application relates to a method for disinfection of a temperature control device for human body temperature control during extracorporeal circulation which temperature control is conducted by use of a heat exchanger and a temperature control liquid circulating through the heat exchanger and the temperature control device. According to the present application, the temperature control device is connected to a temperature control liquid supply and, during operation of the temperature control device for human body temperature control, a disinfectant is selectively added to the temperature control liquid supply upstream of the temperature control device.",Method and apparatus for disinfection of a temperature control device for human body temperature control during extracorporeal circulation,A61L
11266759,An illuminator comprising more than one set of ultraviolet radiation sources. A first set of ultraviolet radiation sources operate in a wavelength range of approximately 270 nanometers to approximately 290 nanometers. A second set of ultraviolet radiation sources operate in a wavelength range of approximately 380 nanometers to approximately 420 nanometers. The illuminator can also include a set of sensors for acquiring data regarding at least one object to be irradiated by the first and the second set of ultraviolet radiation sources. A control system configured to control and adjust a set of radiation settings for the first and the second set of ultraviolet radiation sources based on the data acquired by the set of sensors.,Illuminator with ultraviolet and blue-ultraviolet light source,A61L
11266760,The present invention provides a cartridge used for a sterilization device. The cartridge comprises a sterilant container configured to contain a sterilant used for sterilization and an injector receiving the sterilant contained in the sterilant container through the sterilization device and delivering the sterilant to an article to be sterilized.,Cartridge and sterilizing device using same,A61L
11266761,"The system invention describes a support and improved method of application and removal. The support, comprised of a network of flexible, non-porous, multi-lumen tubing interlaces at a plurality of junctions to form a lattice structure. Apertures designed to accommodate boney prominences also permit air or water to reach the skin underneath and encourage rapid fluid flow internally through the lattice. A hydrophobic, thermal-resistant, flowable padding layer is injected within a secondary lumen to the lattice structure, spanning its complete surface area. As a result, the breathability of the support is not affected by this padding layer because it mirrors the apertures of the lattice. At least one liquid is injected into the structure and configured to transform into a solid when acted on by an external mechanical stimulus.",System for forming a rigid support,A61L
11266762,"Methods for producing a fibrin matrix comprising a fusion peptide are described herein. In some embodiments, the method includes providing three different components, including a first component containing fibrinogen or a fibrinogen precursor and optionally, transglutaminase or a transglutaminase precursor, a second component containing thrombin or a thrombin precursor, and a third component containing a fusion peptide. In these embodiments, neither the first component nor the second component includes the fusion peptide. In some embodiments, the first or second components are premixed with the third component. The first, second and third components are mixed to form a fibrin matrix comprising a covalently linked fusion peptide. The mixing is carried out in a time frame of not more than 5 days. A kit for producing the fibrin matrix comprising a covalently linked fusion peptide is also described herein.",Methods and kits for producing a fibrin matrix,A61L
11266763,Aspects of the disclosure relate methods and synthetic scaffolds for regenerating hallow organs present in the respiratory system such as bronchus tissue.,Method and device for in vivo bronchus regeneration,A61L
11266764,"The invention relates to methods for producing a polymeric scaffold for use in tissue engineering applications or soft tissue surgery, as well as to the produced scaffolds and an associated kit. The method features a first fast drying step of applying a mechanical compression on a polymeric gel layer and a second slow drying step of the gel up to reach a polymer mass fraction of at least 60% w/w in the final scaffold. The method allows the production of scaffolds with high regeneration and healing properties of a grafted tissue via host cell invasion and colonization, and a good suturability. These goals are achieved through the formation within the scaffold of a non-uniform architecture creating softer and stiffer areas, which is maintained even upon re-swelling of the scaffold upon hydration of the final dried product.",Non-uniformly stiff polymeric scaffolds and methods for producing thereof,A61L
11266765,"Provided herein are constructs of micro-aggregate multicellular, minimally polarized grafts containing Leucine-rich repeat-containing G-protein coupled Receptor (LGR) expressing cells for wound therapy applications, tissue engineering, cell therapy applications, regenerative medicine applications, medical/therapeutic applications, tissue healing applications, immune therapy applications, and tissue transplant therapy applications which preferably are associated with a delivery vector/substrate/support/scaffold for direct application.",Methods related to minimally polarized functional units,A61L
11266766,Engineered human tissue seed constructs are provided that are suitable for implantation in subjects. Methods of making and using the engineered tissue seed constructs are provided.,Situ expansion of engineered devices for regeneration,A61L
11266767,"A medical device and a method and process for at least partially forming a medical device, which medical device has improved physical properties. The one or more improved physical properties of the novel metal alloy can be achieved in the medical device without having to increase the bulk, volume and/or weight of the medical device.",Metal alloys for medical devices,A61L
11266768,"The disclosure provides a drug delivery device that can release a drug or other molecule of interest in response to application of a mechanical force, such as tension, and methods of use thereof. The present disclosure provides a tension-responsive drug delivery device by exploiting a difference in mechanical properties between a drug-loaded core material and a supertiydrophobic barrier coating consisting of interconnected micro- and nano-sized particles formulated via the electrospraying of a mixture of biocompatible polymers.",Stretch release drug delivery materials,A61L
11266769,"The present disclosure describes a medical device assembly comprising an expandable medical device wrapped with an improved constraining sleeve. The sleeve in accordance with various embodiments of the present disclosure is thin walled and translucent, having reduced edge sharpness. The sleeve in accordance with the present disclosure exhibits resistance to ripping and delamination. Various embodiments of the present disclosure provide methods of making sheet material usable for constraining sleeves from flattened film tubes. Methods for making improved constraining sleeves and medical device assemblies that comprise an improved constraining sleeve are also disclosed herein.",Sleeve for medical device assembly,A61L
11266855,"The present invention is directed to a system and method for photoeradication of microorganisms from a target. The method includes the step of obtaining test data for a plurality of experiments each of which comprises irradiating test microorganisms with a plurality of light pulses having a wavelength that ranges from 380 nm to 500 nm. The light pulses have a plurality of pulse parameters (peak irradiance, pulse duration, and off time between adjacent light pulses) and are provided at a radiant exposure that ranges from 0.5 J/cm2 to 60 J/cm2 during each of a plurality of irradiation sessions. The test data comprises a survival rate for the test microorganisms after irradiation with the light pulses. The method also includes the step of analyzing the test data to identify the pulse parameters for the light pulses and the radiant exposure for each of the irradiation sessions that result in a desired survival rate for the test microorganisms. The method further includes the step of irradiating the microorganisms of the target with light pulses having the identified pulse parameters at the identified radiant exposure for each of the irradiation sessions so as to photoeradicate all or a portion of the microorganisms.",Photoeradication of microorganisms with pulsed purple or blue light,A61L
11266998,"Described herein are various embodiments of an oxygen concentrator system. In some embodiments, oxygen concentrator system includes one or more components that improve the useful lifetime of gas separation adsorbents.",System and method of desorbing nitrogen from particles,A61L
11267601,"A system of managing the sterilisation of empty flexible pouches (1) provides applying sacrificial closures (200) to the empty pouches, loading the empty provisional closed pouches to be sterilised on a transport device (300) for the collective transportation, performing the sterilisation of the transport device (300) carrying the empty provisional closed pouches, and finally separating, in a sterile chamber, the sacrificial closures (200) from the pouches, filling and applying a tamper-proof cap (100).",System for handling the sterilisation of flexible pouches,A61L
11267615,"A fragrance bottle with a diffuser article for controlled release of fragrance product into an environment. The fragrance bottle uses an atomizing pump for spraying a liquid fragrance product onto a surface. The diffuser article is housed in an exterior section of the container. The diffuser article is able to effect a controlled release of aromatic molecules. The fragrance bottle can also be used to spray perfume onto the skin, in the usual way.",Fragrance bottle with diffuser,A61L
11267643,"Contact lens dispensers are provided including a pens dispenser having an interior and a dispensing end. A delivery screw is provided in the interior of the tubular housing. The delivery screw has a thread pitch and a plurality of contact lenses, one contact lens per pitch. Upon actuation of an actuator, each contact lens moves along the thread by a distance of one pitch and a single contact lens is dispensed from the dispensing end of the tubular housing. A case and disposable foil contact lens cartridge are also provided as a re a case and disposable contact lens foil spool, wherein actuation of push-buttons dispense contact lenses ready for immediate application onto an eye.",Contact lens dispenser,A61L
