patent_id,patent_abstract,patent_title,cpc_subclass
11219755,"The invention relates to a blood pump. The blood pump comprises a flexible drive shaft (3) guided in a catheter, a conveying element (6) connected to the drive shaft (3) in a distal region of the drive shaft (3), and a motor (7), wherein the motor (7) has a stator (36) and a rotor (30) mounted such that it can move in the stator (36). The stator (36) comprises a winding (37) and the rotor (30) comprises a rotor magnet (31). In addition, the drive shaft (3) is connected to the rotor (30) at a proximal end of the drive shaft (3). The stator (36) and the rotor (30) are nondetachably connected to one another, and form a gap (40) with a ring-shaped cross-section, which is delimited by the rotor (30) and the stator (36).",Blood pump,A61M
11219756,"A catheter pump is disclosed herein. The catheter pump can include a catheter assembly that comprises a drive shaft and an impeller coupled to a distal end of the drive shaft. A driven assembly can be coupled to a proximal end of the drive shaft within a driven assembly housing. The catheter pump can also include a drive system that comprises a motor and a drive magnet coupled to an output shaft of the motor. The drive system can include a drive assembly housing having at least one magnet therein. Further, a securement device can be configured to prevent disengagement of the driven assembly housing from the drive assembly housing during operation of the pump.",Motor assembly for catheter pump,A61M
11219762,"A system and method are provided for performing predictive permeation on the skin of a patient, particularly where the skin has no corneum. For this purpose, a device is provided which has an elongated probe, with an electrode array that extends along an active segment of the probe. Also, a voltage source is connected to the electrode array to generate an electric field. Operationally, an electro-conductive emulsion is applied onto the skin of the patient where the predictive permeation procedure is to be performed and the probe is positioned to contact the skin to be treated. The emulsion then interacts with the electric field that is generated by the electrode array to increase the permeability of the skin. Particles from a blood sample of the patient are included in the emulsion, and are introduced into the skin during the predictive permeation procedure to increase skin density.",Therapeutic device for female genital predictive permeation,A61M
11219880,"The invention relates to devices, systems, and methods for recharging zirconium phosphate and/or zirconium oxide in reusable sorbent modules. The devices, systems, and methods provide for precision recharging of the zirconium phosphate and/or zirconium oxide to avoid the need of excess recharge solutions. The devices systems and methods also provide for calculation of the volumes of recharge solution needed for fully recharging the zirconium phosphate and zirconium oxide modules.",System for precision recharging of sorbent materials using patient and session data,A61M
11220114,"A skin printing solution system includes a skin printing device that provides a user with a skin printing solution user interface including an online art gallery, a skin printing server that provides the online art gallery to the skin printing device, and a skin printer that outputs a tattoo image received from the skin printing device to a print region. Herein, when the user selects a tattoo image through the skin printing solution user interface, the skin printing device receives the selected tattoo image from the skin printing server and transmits the received tattoo image to the skin printer. In addition, the online art gallery includes multiple tattoo images, and the print region is the skin of the user or a different user.","Skin printing solution system, skin printing device, skin printer and image printing method therefor, image providing method and device therefor, and two-component ink for skin print and manufacturing method therefor",A61M
11221091,Embodiments of the present disclosure are directed to connection assemblies providing a connection between a tubing a port. The port can be disposed within and particularly extending through a bore of the port. The port and tube are coupled to provide an aseptic connection.,Sterile port connection,A61M
11221100,"A system for a protective cover including a cover assembly and a light assembly. The cover assembly includes a cover that has a slit. The slit allows retrofitting any existing oxygen lines with the cover in order to provide protection to the oxygen lines. This helps to prolong the lifespan of the oxygen lines. Further, the light assembly may include a plurality of lights. The lights are mounted to the cover in order to illuminate a surrounding area. This helps to reduce the chances that anyone trips, falls or gets injured due to the oxygen lines. The user benefits from increased safety as there are less chances that their oxygen supply is cutoff from an oxygen line becoming damaged. The oxygen lines are kept in working order for a prolonged period of time. The lights are controlled either locally or remotely, as well as manually or automatically.",Protective cover for oxygen lines,A61M
11221440,"A system for illuminating medical tubes is disclosed. The system includes an optical fiber secured to and extending along a length of a medical tube, and a light source configured to transmit a light through the optical fiber. The system further includes a controller in communication with the light source, and configured to control the light source. Additionally, the system includes an optical junction having a first input configured to secure a portion of medical tubing, a second input configured to receive and direct the light from the light source to the optical fiber, and an output configured to secure the optical fiber and the medical tube. The first input and the output are fluidly connected via the optical junction. The light illuminates the medical tubing via the optical fiber.",Systems and methods for illumination of medical tubing,A61M
11222648,A non-invasive ventilation voice amplification system includes a microphone module for placement in a non-invasive ventilation mask. The microphone module has a microphone element for detecting a patient's voice and a speaker for projecting the voice. The microphone module connects to a controller module that houses electronics for processing and amplifying the audio signal.,"Positive pressure ventilation microphone system, nebulizer, and related methods",A61M
11222724,"Disclosed are systems and methods for secure and seamless set up and modification of bolus calculator parameters for a bolus calculator tool by a health care provider (HCP). In one aspect, a method for enabling HCP set up of a bolus calculator includes providing a server accessible by both an HCP and a patient; upon login by the HCP, displaying, or transmitting for display, a fillable form, the fillable form including one or more fields for entry of one or more bolus calculator parameters; receiving data from the fillable form, the data corresponding to one or more bolus calculator parameters; and upon login by the patient, transmitting data to a device associated with the patient, the transmitted data based on the received data, where the transmitted data corresponds to one or more of the bolus calculator parameters in a format suitable for entry to a bolus calculator.",Systems and methods for CGM-based bolus calculator for display and for provision to medicament delivery devices,A61M
11223077,A power supply unit for an aerosol inhaler includes: a power supply able to discharge power to a load for generating an aerosol from an aerosol source; and a control unit configured to perform a plurality of types of processes for diagnosing a state of the power supply. The plurality of types of processes are different in at least one of time which is required to obtain a result of diagnosis and information which is used to obtain a result of diagnosis.,"Power supply unit for aerosol inhaler, method of diagnosing state of power supply of aerosol inhaler, and program for diagnosing state of power supply of aerosol inhaler",A61M
11224201,"A pet bed that provides an ideal resting place for pets is disclosed herein. The pet bed comprises a fabric shell and a bed filler contained within the fabric shell. The fabric shell defines a support region and a continuous sidewall emanating therefrom to surround an open center area. The fabric shell is made of organic hemp canvas and the bed filler is made of organic latex. The bed filler comprises a padding made of organic latex. A cushion is removably positioned in the center area of the fabric shell. At least one pocket is disposed on the sidewall of the fabric shell, and a healing crystal is removably inserted within the pocket. As a result, the pet bed spreads positive energy and provides comfort, healing, wellness, happiness and peace of mind to a pet and a pet owner.",Pet bed,A61M
11224256,The present invention is a peritoneal undergarment for alleviating unpleasant irritation while receiving dialysis treatment. The current method of taping the transfer set is not effective during dialysis treatment due to the constant irritation while the patient's skin is pressed against the dialysis port. The present invention is a specially designed peritoneal undergarment that is effective at relieving pain while dialyzing. The current invention is ideal to combat irritation and can be manufactured using a variety of materials such as cotton which may be washed with household detergent.,PD-Uwear: peritoneal dialysis undergarments,A61M
11224337,"An oropharyngeal glove for use with a rigid bronchoscope is provided for use during a rigid bronchoscopy procedure. When the oropharyngeal glove is in its installed state, it conforms to the patient's mouth and throat. The oropharyngeal glove includes upper and lower teeth guards that protect the patient's upper and lower front teeth, respectively, when the glove is in the installed state. A first opening is formed in the oropharyngeal glove in its proximal end that allows the rigid bronchoscope to enter glove. The oropharyngeal glove has a second opening formed in its distal end through which the rigid bronchoscope passes to enter the patient's trachea. The portions of the glove that conform to the patient's mouth and throat comprise a protective lining that protects the mouth, throat and vocal cords from being damaged by the rigid bronchoscope.",Orophrangeal glove for use with a rigid bronchscope and a method,A61M
11224362,"Subject matter disclosed herein relates to monitoring and/or controlling blood glucose levels in patients. In particular, times for obtaining metered blood glucose samples of a patient may be altered based, at least in part, on a blood glucose level of said patient observed from a blood glucose sensor.",Method and/or system for determining blood glucose reference sample times,A61M
11224364,"An ingestible device is disclosed which can produce spectral data of one or more analytes, as well as associated methods for characterizing the gastrointestinal tract of a subject which contains such analytes. Related kits and systems are also disclosed.",Ingestible device and associated methods,A61M
11224366,The various embodiments disclosed herein are devices that deliver electrical stimulation and/or vibration stimulation to the surface of skin in proximity to insulin injections and/or glucose testing in order to decrease or eliminate the pain of these procedures.,"Systems, methods, and devices for reducing the pain of glucose monitoring and diabetes treatment",A61M
11224369,"Systems and methods for autonomous intravenous needle insertion are disclosed herein. In an embodiment, a system for autonomous intravenous insertion include a robot arm, one or more sensors pivotally attached to the robot arm for gathering information about potential insertion sites in a subject arm, a medical device pivotally attached to the robot arm, and a controller in communication with the sensors and the robot arm, wherein the controller receives the information from the sensors about potential insertion sites, and the controller selects a target insertion site and directs the robot arm to insert the medical device into the target insertion site.",Systems and methods for autonomous intravenous needle insertion,A61M
11224378,"A treatment system can include a channel generation system configured to expose an infected region of a target tissue with a laser beam traveling along an optical axis and focused at a focal volume located in or adjacent to the target tissue. The laser beam can have a wavelength ranging from about 100 nm to about 400 nm. The laser beam can be configured to generate at least a first channel in the infected region. The treatment system can also include a detection system configured to detect a first radiation generated by one or more of (i) the target tissue, (ii) a fungi coupled to the infected region in the target tissue, and (iii) an adjacent tissue located proximal to the target tissue as a result of interaction with the laser beam. The treatment system can also include a delivery system configured to deposit an active treatment agent in the at least first channel.",Therapeutic laser system and method,A61M
11224379,"A respiratory monitoring apparatus (10) includes a central venous pressure sensor (24) configured to measure a central venous pressure (CVP) signal of a patient. At least one processor (32, 34, 36, 38, 40, 42, 44, 58) is programmed to process the CVP signal to generate respiratory information for the patient by operations including: segmenting the CVP signal based on detected breath intervals; calculating a surrogate muscle pressure signal from the segmented CVP signal; and filtering the surrogate muscle pressure signal to remove a cardiac activity component a cardiac activity component of the surrogate respiratory muscle pressure signal.",Enhancement of respiratory parameter estimation and asynchrony detection algorithms via the use of central venous pressure manometry,A61M
11224382,"The present invention relates to miniature biosensor technology which can be directly embedded into medical device technology to create a new category of multifunctional smart medical devices. The resulting data from these smart medical devices results in wireless communication networks and standardized referenceable databases, which are used in the creation of best practice guidelines, clinical decision support tools, personalized medicine applications, and comparative technology assessment.",Method and apparatus for embedded sensors in diagnostic and therapeutic medical devices,A61M
11224383,"Various embodiments of the present disclosure include a consumable capsule containing an active ingredient in at least one compartment movably sealed by a stimuli responsive actuator, and an activation device configured to communicate with the consumable capsule. The activation device is configured to emit a wireless signal to activate the stimuli responsive actuator of the consumable capsule, and the consumable capsule is configured to release the active ingredient into an external environment based on the activation of the stimuli responsive actuator.",Wireless communications system integrating electronics into orally ingestible products for controlled release of active ingredients,A61M
11224384,There is provided a heart rate detection device including a sensing unit for sensing emergent light from subcutaneous tissues illuminated by a single light source of multiple light colors to output multiple light detection signals associated with multiple wavelengths. The heart rate detection device further includes a processor uses the multiple light detection signals associated with the multiple wavelengths to cancel motion artifact to obtain a clean heart rate signal.,"Heart rate detection device and operating method thereof, physiological detection device",A61M
11224415,"A retractor system for enabling access to a surgical site is disclosed. The retractor system may include a primary retractor assembly configured to open and close a first arm and a second arm along a first path of travel. The primary retractor assembly may include a handle assembly having first and second handles configured to open and close the first and second arms, and the first and second arms may be operably coupled to first and second blades, respectively. The retractor system may further include a secondary retractor assembly configured to couple and uncouple with the primary retractor assembly and independently extend and contract a third arm and optionally a fourth arm. The third arm and optional fourth arm may be operably coupled to third and fourth blades, respectively. The inclination of each blade may be independently adjusted and each arm may also be independently moved.",Tissue retractor,A61M
11224435,"Closure devices and methods for ligating tissue, such as the left atrial appendage, generally, include an elongate body having a first lumen therethrough, a snare loop assembly, a vacuum tube, and an imaging device. The snare loop assembly may include a snare and a suture loop releasably coupled to the snare and may at least partially extend from a distal end of the elongate body. The vacuum tube may be slidably positioned within the first lumen to extend through the snare loop assembly. The imaging device may be disposed within the lumen of the vacuum tube.",Devices and Methods for left atrial appendage closure,A61M
11224447,"A drill tap dilator comprises a dilator body having a central lumen extending therethrough, an elongate sleeve slidably received with the lumen, and a control knob coupled to the sleeve. The control knob is movable rotatably and axially relative to the dilator body. The sleeve includes docking teeth that are extendable from a retracted position within the body lumen to a deployed position outside the body lumen upon rotation of the control knob relative to the dilator body in one rotational direction. Adjustment of the length of drill tap dilator is allowed upon rotation of the control knob in an opposite rotational direction relative to the dilator body and manual axial movement of the control knob relative to the dilator body.",Drill tap dilator,A61M
11224449,"An anchoring delivery system for use in an intracranial artery is provided including a tethering device having an elongated tether and an anchor coupled to a distal end of the tether. The anchor is deployable from a low profile configuration to a higher profile configuration to fix the distal end of the tether at an anchoring site in an anchoring vessel. The tethering device is configured to be used with a guide-sheath having a lumen configured to receive the tether. Related devices, systems, and methods are also described.",Anchoring delivery system and methods,A61M
11224450,"Described are methods, systems, devices for facilitation of intraluminal medical procedures within the neurovasculature. A catheter advancement device includes a flexible elongate body having a proximal end, a distal end, and a single lumen extending therebetween. The flexible elongate body has a proximal segment, an intermediate segment, and a tip segment. The proximal segment includes a hypotube coated with a polymer. The intermediate segment includes an unreinforced polymer having a durometer of no more than 72D. The tip segment is formed of a polymer different from the intermediate segment and has a durometer of no more than about 35D and a length of at least 5 cm. The tip segment has a tapered portion that tapers distally from a first outer diameter to a second outer diameter over a length of between 1 and 3 cm.",Aspiration catheter systems and methods of use,A61M
11224456,This document describes rotational atherectomy devices and systems for removing or reducing stenotic lesions in blood vessels by rotating an abrasive element within the vessel to partially or completely remove the stenotic lesion material.,Atherectomy devices and methods,A61M
11224458,"An actuated telescoping system for navigation within a vascular lumen and thrombectomy of a thrombus. The system includes a tubular catheter member having an open distal end defining a catheter lumen, a vacuum source, a rotational drive system, a flexible shaft having a channel coupled to the rotational drive system for rotational movement in response thereto, and an optional guidewire selectively inserted at least partially within the flexible shaft. The flexible shaft is at least partially disposed within the tubular catheter member configured for uncoupled rotational and translational motion therein and to optionally define a corkscrew motion in response to rotational driving force by the drive system that results in formation of hydrodynamic vortices within the catheter lumen. The telescoping system can be capable of reversibly transitioning between navigation and thrombectomy modes by differentially disposing and actuating the components and enable faster, more efficient and simpler removal of thromboembolic material.",Hydrodynamic vortex aspiration catheter,A61M
11224459,"An atherectomy catheter for use in a vessel includes an elongate catheter body and an annular cutter. The elongate catheter body includes a fixed jog section with a pre-set curvature and a flexible section that has a greater flexibility than a remainder of the elongate catheter body. The fixed jog section and flexible section are formed of a frame including a plurality of circumferential slits therein. Also described herein is an atherectomy catheter for use in a vessel includes an elongate catheter body, an annular cutter, and an s-shaped curved portion in the elongate catheter body. The curved portion includes a frame having a longitudinal proximal spine and a longitudinal distal spine. The longitudinal proximal spine is positioned approximately 180 degrees away from the longitudinal distal spine.",Atherectomy catheter with shapeable distal tip,A61M
11224471,"Described herein are devices, systems and methods for treating disease and/or infection by the release of silver from an implant over an extended period of time. In particular, the devices described herein may be used to treat infections such as osteomyelitis by the controlled release of silver ions from multiple sites of an extended-use implant. This implant typically includes a plurality of arms that both anchor and help distribute the released ions within the tissue. Power may be applied to release the silver ions into the tissue.",Bone implants for the treatment of infection,A61M
11224480,"A medical device includes a shaft including a lumen configured to direct a flow of fluid through the shaft and an electrode. A proximal end of the electrode and a distal end of the shaft form a coupling configured to releasably couple the proximal end of the electrode with the distal end of the shaft. When the proximal end of the electrode is coupled to the distal end of the shaft, fluid delivered through the lumen is emitted from the electrode.",Medical devices and related methods,A61M
11224493,"An apparatus for fixing a device in a selected position comprises a base having a deformable adherent material disposed thereon, and at least one stability feature associated with the base that allows the apparatus to be maintained in a location and position. The deformable adherent material substantially conforms to at least a portion of a shape of the device and removably fixes the device in the selected position. Although not limited thereto, the apparatus is useful in surgical and interventional procedures for quickly and reliably fixing a medical device such as a catheter at a selected position and orientation while allowing easy removing and repositioning of the device.",Medical device fixation method,A61M
11224502,"Embodiments disclosed herein relate to ureteral stents having an elongated stent body and one or more deformable bladders secured thereto, and methods of using the same.",Ureteral stents and methods of using the same,A61M
11224513,"A penis erection stimulation system comprises one or more infusion needles disposed within and implanted along with one or more housings adjacent the patient's left and right corpora cavernosa. A reservoir and a pump are also implanted inside the patient's body to supply the infusion needle with infusion liquid. A drive unit also adapted for implantation inside the patient's body is arranged for advancing and retracting the tip end of the infusion needle such that it penetrates the housing at least in two different penetration areas either simultaneously or in immediate time succession, thereby injecting drugs along with the infusion liquid into the patient's body for stimulating penis erection.",Stimulation of penis erection,A61M
11224537,"A gas mixture apparatus includes a measurement control system, an activation system, a pressurized chamber with one or more gases, and a mixing chamber. A filter can be preattached to the outlet of the mixture apparatus, allowing excess gas to be discharged therethrough and then atmospheric air to be drawn into the mixture apparatus through the filter for creating a therapeutic gas mixture.",Intraocular gas injector,A61M
11224542,"Foam wound inserts with high-density and low-density regions, methods for making wound inserts, wound-treatment methods, and wound-treatment systems.","Foam wound inserts with regions of higher and lower densities, wound dressings, and methods",A61M
11224543,"A method for detecting a state of a dressing includes measuring air pressure within a tube. The tube provides airflow between a pump device and the dressing. The method also includes determining whether the air pressure differs from a pressure setpoint by more than a preset limit, and running the pump to cause the air pressure to approach the pressure setpoint. In response to a determination that the air pressure does not differ from the pressure setpoint by more than the preset limit, the method also includes determining a duration of time since a last running of the pump, determining whether the duration of time since the last running of the pump exceeds a threshold duration, and, in response to a determination that the duration of time since the last running of the pump exceeds the threshold duration, generating an alert that indicates that the dressing is full.",Negative pressure wound therapy system with detection of full absorbent dressing,A61M
11224551,"An IV product transport device is configured to transport an IV product from one location to another in automated fashion. The transport device may comprise a chassis with one or more ports for IV products. A drive mechanism is configured to move the transport device. In one embodiment, the transport device includes a controller. Information may be provided to the controller about an IV product, such as its intended destination or use. The controller may also exchange information with a delivery device, such as an infusion pump, to verify that the IV product is delivered to the proper destination. The transport device may include a delivery mechanism for off-loading an IV product. The transport device may deliver IV products of various configurations, including one in which the product comprises a flexible bag and a container housing for supporting and protecting the fluid bag.",Automated intravenous fluid container delivery device and system,A61M
11224556,"An aerosol mist compliance device maintains a patient's aerosol supply and monitors the patient's access to pills contained in the device to memorialize the patient's compliance with his/her respiratory inhalation regimen. The device has a housing, including an inner aerosol mist storage compartment and an electronics unit, a removable mouthpiece cap, a switch to detect removal of the mouthpiece cap and magnet away from the housing, and to detect a replacement of the mouthpiece cap and magnet to the housing, wherein activating the switch triggers a transition from an active state, to a dormant state, and vice versa. A transition from the dormant state to the active state, by replacing the mouthpiece cap to the housing generates an aerosol-taken signal. A microcontroller generates a compliance notification signal that is communicated to a Wi-Fi module or router within or attached to the electronics unit, to memorialize the apparent compliance.",Inhaler compliance device and monitoring system,A61M
11224592,"Disclosed herein are formulations of pirfenidone or pyridone analog compounds for aerosolization and use of such formulations for aerosol administration of pirfenidone or pyridone analog compounds for the prevention or treatment of various fibrotic and inflammatory diseases, including disease associated with the lung, heart, kidney, liver, eye and central nervous system. In some embodiments, pirfenidone or pyridone analog compound formulations and delivery options described herein allow for efficacious local delivery of pirfenidone or pyridone analog compound. Compositions include all formulations, kits, and device combinations described herein. Methods include inhalation procedures, indications and manufacturing processes for production and use of the compositions described.",Aerosol pirfenidone and pyridone analog compounds and uses thereof,A61M
11224672,"The present invention is generally related to a device and method for sanitizing a medical instrument with ozone, in particular the invention relates to a system, method and a device for sanitizing a continuous positive airway pressure (CPAP) device. The device has an ozone compartment, an ozone operating system and one or more ozone distribution lines that distribute ozone to a continuous positive airway pressure device. The device may further include a heater adapter unit to connect heating systems in CPAP devices while distributing ozone to sanitize the CPAP device in accordance with the present invention.","Systems, methods, and devices for ozone sanitization of continuous positive airway pressure devices",A61M
11224682,A peritoneal dialysis machine has at least one mount for fixing one or more sections of a hose set for conducting a dialysis solution from and/or to a patient. A first pivot axle is provided about which the mount can be pivoted from a first position into a second position.,Peritoneal dialysis machine,A61M
11224683,"A method of performing dialysis includes: recirculating a dialysis fluid from a patient or a dialyzer for at least two cycles, each cycle contacting the dialysis fluid first with a zirconium phosphate layer followed by at least one of a urease layer, a zirconium oxide layer, or a carbon layer; storing the recirculated dialysis fluid in a storage container; and transferring the dialysis fluid from the storage container to the patient or the dialyzer. In one example, the zirconium phosphate layer and the at least one of the urease layer, the zirconium oxide layer, or the carbon layer is provided by a sorbent cartridge.",System for removing uremic toxins in dialysis processes,A61M
11224684,A peritoneal dialysis device includes a disposable tubing set that includes a fill line with a patient access connector at one end and a dialysis fluid receiving end opposite the patient access connector end. The device also includes a fill-side pressure measuring sensor attached at the fill end and forming a disposable component of the tubing set and a patient-side pressure measuring sensor located at the fluid receiving end. The patient-side and fill-side pressure measuring sensors are adapted for measuring pressure in the fill line at the respective ends thereof. The device also includes a controller configured to regulate a rate of flow in the fill line responsively to a signal from the at least the patient-side pressure measuring sensor.,"Peritoneal dialysis systems, devices, and methods",A61M
11224685,"A bioreactor is provided which contains cells capable of producing cytokine inhibitors in response to cytokines, in a manner regulated by the local or systemic milieu of an individual patient and predicted by mechanistic computational simulations. The bioreactor transfers the cytokine inhibitors to a patient in need of control of the inflammation process as part of a disease or condition in the patient, such as sepsis, trauma, traumatic brain injury, or wound healing. Related methods also are provided.",Self-regulating device for modulating inflammation,A61M
11224686,"A filter material and a manufacturing method thereof are provided. The manufacturing method includes hydrophilizing the filter material by supercritical fluid processing technology, so as to filter out white blood cells in the blood.",Filter material and manufacturing method thereof,A61M
11224687,"The present invention relates to a medical instrument for the targeted introduction of a substance into a body cavity and to a tool (1) therefor. According to the invention, the tool (1) has a shaft (2) with a lumen (6), on the distal end (1″) of which is situated a nozzle head (3) with at least two nozzles (4), wherein the nozzles (4) are spaced from each other at an angle of less than 180° and equally relative to a centre axis (M) of the shaft (2).","Medical instrument for the targeted introduction of a substance into a body cavity, and tool therefor",A61M
11224688,"A transport lock assembly for a medicament delivery device, wherein the transport lock assembly comprises a powerpack (30) having a locking member (50, 50′, 50″) configured to interact with a control member (60), which locking member (50, 50′, 50″) is movable, relative to the control member (60), from a first state in which the control member (60) is immobilized, to a second state in which the control member (60) is free to move; wherein the transport lock assembly further comprises a housing part (20) having a key member (22), such that assembly of the powerpack (30) with the housing part (20) causes the key member (22) to move the locking member (50, 50′, 50″) from the first state to the second state.","Transport lock assembly, and a medicament delivery device comprising the transport lock assembly",A61M
11224689,"Guided relay infusion systems and methods are provided. A guided relay infusion system may be a portion of an infusion pump that can simultaneously deliver a medical fluid from two syringes. When a first one of the syringes is running out of the medical fluid and a second one of the syringes is more full of the medical fluid than the first one of the syringes, guided relay messages are provided for a relay handoff from the first one of the syringes to the second one of the syringes that ensures a smooth continuous delivery of more of the medical fluid than the first one of the syringes holds.",Systems and methods for guided relay delivery of medication,A61M
11224690,"The present disclosure relates to a flexible container for an injection device including a flexible bag having an interior volume to be filled with a liquid medicament, an outlet located at a first end of the bag, and a contraction member connected to the bag to displace a second end of the bag located opposite to the first end towards the first end.",Flexible container for an injection device,A61M
11224691,A rotary drive for a medical device (10) includes a rotary motor (14) including a rotor (26). A rotary motion encoder (34) is connected to the rotor. The rotary motion encoder is configured to generate a number of encoder steps measuring a rotational distance of the rotor. At least one electronic processor (18) is programmed to determine at least one of a slippage value of the rotary motor measured during motor operation and a coasting value of the rotary motor measured after stopping motor operation based on comparison of an actual count of encoder steps and an expected count of encoder steps.,System and method for predicting motor wear out in infusion systems,A61M
11224692,"A method and medical pump to perform a flushing procedure are provided. The medical pump is configured to execute the flushing procedure subsequent to an infusion procedure, the flushing procedure and infusion procedure lacking a specified relationship between each other until after performance of the infusion procedure. The method comprises performing an infusion procedure of a medicament with the medical pump and automatically querying in human detectable form whether to execute a flushing procedure in response to conclusion of the infusion procedure.",Flushing a fluid line from a medical pump,A61M
11224693,Disclosed herein are systems and methods for safely switching between medicament delivery control algorithms for control of an ambulatory infusion pump or other medical device. Infusion pumps and/or remote control devices may be capable of operating different algorithms for delivery of medicament and provided herein are mechanisms for safely transitioning between algorithms.,System and method for switching between medicament delivery control algorithms,A61M
11224694,"An automatic injection device including an injection syringe equipped with a syringe body and with a piston rod mounted movably in this syringe body so as to cover an injection stroke, a piston control member capable of changing between a configuration in which it is in engagement with the piston rod and a configuration in which it is disengaged from this piston rod, mechanism for moving the piston control member between its two configurations with respect to the piston rod. The mechanism for moving the control member between its two configurations includes a camway carried by a disengagement member and a cam carried by the control member. The disengagement member is movable with respect to the piston rod and the syringe body after the end of the injection stroke, in such a way as to cause the camway to interact with the cam.",Automatic injection device with reduced residual volume,A61M
11224695,"A drug delivery device for administering a drug is presented having a body adapted to retain a cartridge containing a drug, at least one electrical unit and a port for electrically contacting the electrical unit, an adapter for attaching an injection needle to the drug delivery device, a safety mechanism arranged to prevent contacting the electrical unit through the port whilst an injection needle is in fluid communication with the cartridge and arranged to prevent establishing a fluid communication between an injection needle and the cartridge whilst the port is configured to allow contacting the electrical unit.",Drug delivery device,A61M
11224696,"An injector for delivering medicament includes a first sleeve defining a longitudinal axis, a medicament container, and a locking tab. The medicament container is at least partially disposed within the first sleeve and configured for axial translation with respect to the first sleeve along the longitudinal axis. The medicament container includes a barrel, a needle mounted to a distal end of the barrel, a seal slidably mounted in the barrel, and a plunger rod. The locking tab extends through an aperture in the first sleeve and is in contact with or adjacent to a portion of the medicament container such that the locking tab restricts translation of the barrel with respect to the first sleeve along the longitudinal axis. The locking tab is configured to be movable to a second position in which the locking tab does not restrict translation of the barrel.",Apparatuses and method for injecting medicaments,A61M
11224697,"The invention relates to an injection unit, preferably a pen-shaped injection unit, for administering or delivering a fluid product. The injection unit comprises a housing, an axially movable piston rod mounted in the housing in a non-rotatable manner, a delivery apparatus having a threaded nut that is able to move the piston rod in order to deliver product, a dosing device having a dosing sleeve, a rotary knob, a discharge button arranged coaxially on the dosing sleeve, and a receptacle for the product. The dosing device is connected to the delivery apparatus via a coupling mechanism, wherein the coupling mechanism includes of at least two coupling surfaces that each carry a toothing comprising teeth, wherein the coupling surfaces are used to generate an acoustic and/or tactile signal corresponding to the set or corrected dose of the product to be administered during the dosing operation or during correction of the dose.",Injection unit for administering or delivering a fluid product,A61M
11224698,"Disclosed is an injection device for injecting a hypodermic syringe along an injection direction defining an injection axis. The injection device comprises a housing for being positioned at a user's skin, and a movable element movably arranged relative to the housing between a retracted position and an injection position.",Injection device,A61M
11224699,"A method includes protecting an entire length of a needle of a needle-based device in a first state of disuse thereof with a needle cap, encompassing, by a needle shield, the entire length of the needle and at least a partial length of the needle cap in the first state of disuse, and encompassing an entire protruding length of the needle cap outside the needle shield within a safety cap and securing the safety cap onto an outer surface of the needle shield such that the needle and the needle cap are completely protected and covered during the first state of disuse. Following removing the safety cap along with the needle cap from the needle shield, the method also includes retracting the needle shield to cause the needle to emerge out of the needle shield to prepare the needle-based device for a second state of use thereof.",Needle-based device with a safety mechanism implemented therein,A61M
11224700,"A delivery tool connectable with a syringe can be used to deliver a viscoelastic solution. The tool includes a first segment, a second segment and an inner lumen defined by the first and second segments. A distal portion extends from the second segment in a curved manner.",Delivery tool of a viscoelastic syringe assembly,A61M
11224701,"This invention is a syringe having a tubular sleeve protector. The syringe has a barrel with an injection needle and a guide pin on an exterior surface of the barrel. The barrel and the injection needle are in an interior of a tubular sleeve has a spiral guide track on an interior wall. The guide pin fits in the spiral guide track and moves the barrel towards a bottom end of the tubular sleeve as the barrel is rotated, thereby extending the injection needle out of the tubular sleeve. A lateral guide track connects the spiral guide track to a vertical guide track. The guide pin moves from the bottom of the spiral guide track through the lateral guide track to the vertical guide track when the syringe barrel is further rotated. The injection needle is retracted into the interior of the tubular sleeve when the guide pin is moved into the vertical guide track and moved upwards in the vertical guide track towards a top end of the tubular sleeve.",Single dose disposable syringe with needle protector,A61M
11224702,"Spray dispenser for nasal drugs includes a non-pressurized bottle for storing medical fluids in particular of drugs and other sterile fluids, a mounting body mounted to the top of the bottle and an actuating body, wherein the bottle, the mounting body and the actuating body are aligned along a longitudinal axis, and wherein the actuating body is slideably attached to the mounting body along the longitudinal axis and movable between an actuating position and a non-actuating position, wherein the spray dispenser includes an applicator nozzle and an actuating section for moving the actuating body into the actuating position, characterized in that the applicator nozzle has a nozzle axis which is inclined with respect to the longitudinal axis, the applicator nozzle facing away from the actuating section.",Spray dispenser for nasal drugs,A61M
11224703,"The invention relates to a nozzle for use in a device for administering a liquid medical formulation, to a method for producing the nozzle in the form of a microfluidic component and to a tool for producing microstructures of the microfluidic component. The nozzle is formed by a plastics plate with groove-like microstructures which are covered by a plastics cover on the longitudinal side in a fixed manner. The production method includes a moulding process in which a moulding tool is used, which moulding tool has complementary metal microstructures which have been produced from a semiconductor material in an electrodeposition process by means of a master component.",Microstructured nozzle and production thereof,A61M
