patent_id,patent_abstract,patent_title,cpc_subclass
11213465,"Disclosed is an apparatus and methods for its use that is configured to be used to treat various skin conditions. The apparatus includes a water-permeable absorbent material and a plant material comprising a water-soluble skin-active ingredient. The plant material is enclosed within the water-permeable absorbent material, and the water-permeable absorbent material is configured to absorb water and allow the absorbed water to contact the plant material so as to release the active ingredient from the plant material. The active ingredient is then absorbed by the absorbent material, which is then topically applied to skin in need of skin treatment.",Delivery of active ingredients from plant materials to skin,A61F
11213488,"The present invention is directed to a method of preparing dehydrated blood products, comprising the steps of: (a) providing a hydrated blood product; (b) spray-drying the hydrated blood product to produce a dehydrated blood product, as well as dehydrated blood products made by the method. The present invention is directed to a method of treating a patient suffering from a blood-related disorder, comprising the steps of: (a) rehydrating a therapeutic amount of the dehydrated blood products to produce a rehydrated therapeutic composition; and (b) administering the rehydrated therapeutic composition to the patient. The present invention is directed to a bandage or surgical aid comprising the dehydrated blood products described above.",Spray-dried blood products and methods of making same,A61F
11213596,"An imaging contrast composition comprising an iodinated contrast agent and a ligand secured to the iodinated contrast agent is disclosed, the ligand comprising a reactive group capable of bonding to a capture substrate. A method of removing iodinated radiocontrast agents from a patient is disclosed, the method comprising providing an iodinated radiocontrast agent containing a reactive group; providing a capture substrate for insertion into a patient's bloodstream; administering the iodinated radiocontrast agent to the patient; conducting procedure CT scan or procedure using fluoroscopy; and sequestering the iodinated radiocontrast agent on the capture substrate.","Radiocontrast agents, scavenging methods, and scavenging system",A61F
11213606,"Soft hydrophobic acrylic materials with improved resistance to fluid diffusion and suitable mechanical properties that allow deformation upon application of force are disclosed. The acrylic materials are particularly suitable for use in fluid-based accommodating intraocular lenses and comprises combination of a perfluoro-substituted alkyl (meth)acrylate and an alkyl (meth)acrylate, and a cross-linking agent.",Soft hydrophobic acrylic materials,A61F
11213610,"Compositions and blends of biopolymers and bio-acceptable polymers are described, along with the use of benign solvent systems to prepare biocompatible scaffolds and surgically implantable devices for use in supporting and facilitating the repair of soft tissue injuries.",Biopolymer scaffold implants and methods for their production,A61F
11213612,A hybrid scaffold is disclosed which is made of materials that define peripheral layers designed to interface with the tissues in the implant site and one or more intermediate layers. The materials are combined to give the scaffold mechanical properties suitable for withstanding the stresses of the implant site. The materials are fibroin for the peripheral layers and polyurethane combined with fibroin for each intermediate layer.,Hybrid scaffold suitable for regenerating animal tissues and process for producing the scaffold,A61F
11213614,"Biphasic tissue constructs that include a scaffold having one or more channels, a vascular portion comprising a hydrogel at least partially disposed in the one or more channels, and a first bioactive growth factor and a second bioactive growth factor different from the first bioactive growth factor, the first bioactive growth factor localized to the scaffold and the second bioactive growth factor localized to the vascular portion. The first bioactive growth factor may be bone morphogenetic protein 2 (BMP2) peptide and the second bioactive growth factor may be vascular endothelial growth factor (VEGF) peptide.",Vascularized biphasic tissue constructs,A61F
11213662,Presented herein are implantable systems and methods for long-term delivery of treatment substance to a recipient.,Treatment of the ear,A61F
11213695,"An illuminated bandage and method of disinfecting a wound. The illuminated bandage includes a power source, a light source coupled to the power source to generate light and a patch. The patch includes a supporting medium and at least one light diffusing element in the supporting medium and optically coupled to the light source. The light diffusing element outputs light to promote a photochemical reaction to disinfect a wound surface proximate thereto.",Illuminated bandage and method for disinfecting a wound,A61F
11213720,"A posture training device is provided. The posture training device can include a belt with a body contacting portion having a body contact surface extending between a first edge and a second edge, an adjustable and releasable securing mechanism adapted to secure the posture training device around a midsection of a wearer. The posture training device can also include a vertebrae contact portion having a concave surface extending between a first end and a second end, and the concave surface can have a predetermined depth, such that the concave surface is configured to contact and support at least one vertebrae. A method of utilizing the posture training device to train the posture in a person is also provided.",Posture training device and method of using the same,A61F
11213977,"A mold for forming a joint spacer device or a part thereof includes a rigid container body having a first perimeter profile delimiting a first molding surface configured to shape a first portion of the joint spacer or part thereof; and a rigid cover provided with a second perimeter profile delimiting a second molding surface configured to shape a second portion of the joint spacer or part thereof. The rigid container body and the rigid cover are removably engageable to each other, at the first and the second perimeter profile, so as to delimit a cavity corresponding to the external configuration of the joint spacer or part thereof. The mold includes a weakening system on the rigid container body and on the rigid cover, making them separable into parts to enable the extraction of the spacer device or part thereof, molded therebetween.",Mold for forming a joint spacer device or a part thereof,A61F
11214664,"The present invention relates to a method of preparing reduced graphene oxide, incorporation of the reduced graphene oxide into polyisoprene latex to provide a polyisoprene latex graphene composite and elastomeric articles prepared using the polyisoprene latex-graphene composite. In particular, the reduction of graphene oxide is accomplished without the use of strong reducing agents and organic solvents and incorporation of the reduced graphene oxide into polyisoprene latex is accomplished using room temperature latex mixing method or hot maturation. The resultant composite exhibits good colloid stability, and polyisoprene latex films produced the composite exhibit good mechanical properties with improved ageing resistance.",Polyisoprene latex graphene composites and methods of making them,A61F
11214893,"A nonwoven fabric. The nonwoven fabric can include a first surface and a second surface and a visually discernible pattern of three-dimensional features on one of the first or second surface. Each of the three-dimensional features can define a microzone comprising a first region and a second region. The first and second regions can have a difference in values for an intensive property. The nonwoven further has a plurality of apertures, wherein at least a portion of the aperture abuts at least one of the first region and the second region of the microzone.",Shaped nonwoven,A61F
11215814,"An ophthalmic laser system uses a non-confocal configuration to determine a laser beam focus position relative to the patient interface (PI) surface. The system includes a light intensity detector with no confocal lens or pinhole between the detector and the objective lens. When the objective focuses the light to a target focus point inside the PI lens at a particular offset from its distal surface, the light signal at the detector peaks. The offset value is determined by fixed system parameters, and can also be empirically determined by directly measuring the PI lens surface by observing the effect of plasma formation at the glass surface. During ophthalmic procedures, the laser focus is first scanned insider the PI lens, and the target focus point location is determined from the peak of the detector signal. The known offset value is then added to obtain the location of the PI lens surface.",Detection of optical surface of patient interface for ophthalmic laser applications using a non-confocal configuration,A61F
11216484,"Example resource management systems and methods are described. In one implementation, a resource manager is configured to manage data processing tasks associated with multiple data elements. An execution platform is coupled to the resource manager and includes multiple execution nodes configured to store data retrieved from multiple remote storage devices. Each execution node includes a cache and a processor, where the cache and processor are independent of the remote storage devices. A metadata manager is configured to access metadata associated with at least a portion of the multiple data elements.",Resource management systems and methods,A61F
11216485,A system and method for managing data storage and data access with querying data in a distributed system without buffering the results on intermediate operations in disk storage.,Push model for scheduling query plans,A61F
11218792,An earpiece with structure for positioning and retaining the earpiece and with structure for sealing against the entrance to the ear canal to provide passive noise attenuation. The positioning and retaining structure engages features of the lateral surface of the ear. The structure for sealing against the entrance to the ear canal includes a conical structure.,Earpiece passive noise attenuating,A61F
11219252,A cooling garment cooling device includes: a water delivery hose with a cooling water supply portion and cooling water branch portion; a pump supplying cooling water from the cooling water supply portion toward the cooling water branch portion; and plural branched water hoses having a first end-side water supply portion and second end-side water supply portion coupled to the cooling water branch portion. A portion of the branched water hoses between the first end-side water supply portion and second end-side water supply portion serves as a water outlet portion. Each branched water hose diameter is smaller than the water delivery hose diameter. The outer peripheral portion of the water outlet portion of each branched water hose orthogonal to the longitudinal direction of the branched water hose has plural water passage holes with opening areas smaller than those of the first end-side water supply portion and second end-side water supply portion.,Cooling garment cooling device and cooling garment having the same mounted thereto,A61F
11219254,"A facial shield for a protective headgear system includes a polymeric sheet having an upper portion configured to be coupled to a support and a lower portion having a lower extremity, wherein the upper portion includes a first hole, a second hole, and a third hole, each one of the first, second, and third holes laterally spaced from the other two of the first, second, and third holes, and the first hole including a first section having a first hole gap and a second section laterally adjacent the first section and having a second hole gap, wherein the first hole gap of the first hole is greater than or equal to the maximum vertical dimension of a first hook of the support, and wherein the second hole gap of the first hole is greater than a vertical base thickness of a base of the first hook and is less than the maximum vertical dimension of the first hook.",Personal protection system and method,A61F
11219285,"This manufacturing method of a molded surface fastener involves a primary molding step for forming a primary molded body and a secondary molding step for compressing a provisional element of the primary molded body while heating the same. A molding apparatus is provided with a mold member comprising multiple penetration holes and multiple concave portions, whereof each penetration hole communicates to at least one concave portion; in the primary molding step, the molding apparatus is used to form a primary molded body comprising a provisional element having a primary stem portion and a pawl portion is formed from the protruded portion by compressing the provisional element. By this means, it is possible to stably manufacture a molded surface fastener that has an engaging element comprising a pawl portion that projects from the outer peripheral edge of an engaging head portion.",Molded surface fastener manufacturing method,A61F
11219322,"A pillow can include a head support surface configured to support at least a portion of a person's head, a first support having a first support surface with a first apex disposed at a first height a second support having a second support surface with a second apex disposed at a second height, and a third support having a third support surface with a third apex disposed at a third height. The support surfaces can support at least a portion of a person's neck when at least a portion of their head is in contact with the head support surface. One or more of the heights can differ from one or more other heights. A pillow can include one or more openings and one or more inserts configured to be disposed therein.",Cavity contour pillow,A61F
11219372,"The present invention discloses means and methods for detecting irregularities in the cells throughout a healthy tissue. The method generally relates to cancer detection, diagnosis and treatment, and more specifically pertains to detection, diagnosis and treatment guidance of cancerous or precancerous conditions through the use of thermal imaging technology and analysis.","Device and method for cancer detection, diagnosis and treatment guidance using active thermal imaging",A61F
11219388,"Devices, systems, and methods for determining vein geometric and compliance profiles for venous stenting. In one device embodiment, the device comprises an elongated body configured to fit within a mammalian luminal organ, a balloon coupled to the elongated body capable of and configured for inflation and deflation within the mammalian luminal organ, at least two excitation electrodes positioned along the elongated body within the balloon, and a plurality of at least three detection electrodes positioned in between at least two of the at least two excitation electrodes, wherein a first pair of two adjacent detection electrodes of the at least three detection electrodes can detect an electric field generated by the at least two excitation electrodes and obtain a first conductance measurement within the balloon, and a second pair of two adjacent detection electrodes can detect the electric field and obtain a second conductance measurement within the balloon.","Devices, systems, and methods for determining vein geometric and compliance profiles for venous stenting",A61F
11219412,"This document describes techniques for, and systems that enable, in-ear health monitoring. The techniques described herein enable early detection of health conditions (e.g., contagious disease) through use of an in-ear health-monitoring and audio device. These techniques prompt a user, often through the user's smart phone, to listen to audio content through the device, which also takes the user's temperature. Through repetitive use, the techniques are capable of determining a temperature differential for the user, which aids in early detection of a contagious disease or other malady.",In-ear health monitoring,A61F
11219438,"A length or strand of resilient material is formed into a continuous ring having multiple tissue-engaging portions for engaging and spreading eyeball tissue segments apart. The strand is formed with elongated straight sides joined by corner portions which are enlarged in directions transverse to the length dimension of each adjacent side. The corner portions constitute the tissue-engaging portions and have top and bottom sections and a connecting section that forms a gap for receiving the tissue. Each side of the ring extends from a bottom section of one corner to a top section of an adjacent corner. When the ring is deployed, the tissue is captured in the gaps at the corners of the ring and also is engaged along each side as that side transitions from a position situated below the tissue to a position situated above the issue.",Expansion ring for eyeball tissue,A61F
11219444,"A surgical device includes a first fastener having a planar profile, a second fastener having a concave surface, and a suture that can be manipulated to change a distance between the first and second fasteners. The second fastener has a curvature that substantially matches the curvature of a top surface of a clavicle bone in a direction perpendicular to a long axis of the clavicle bone. A method of treating an acromioclavicular joint injury includes forming axially aligned passages through a patient's clavicle and coracoid process, passing a fastener having a concave surface through the passages, positioning the concave surface of the fastener against a top surface of the patient's clavicle with a long axis of the fastener extending perpendicular to a long axis of the clavicle, positioning a fastener having a planar profile below the patient's coracoid process, and adjusting a suture that couples the fasteners.",Surgical fastening,A61F
11219445,"Methods of tissue repair. At least one example method includes: pulling a tissue in place over a bone location; abutting a distal end of a guide tool against the tissue at a first location, and driving a first bone anchor through a delivery tube of the guide tool, through the tissue, and into the bone at the first location, the first bone anchor coupled to a first suture line; abutting the distal end of the guide tool against the tissue at a second location displaced from the first location, and then driving a second bone anchor through the delivery tube, through the tissue, and into the bone at the second location, the second bone anchor associated with the first suture line; withdrawing the guide tool away from the tissue; and tightening the first suture line to create a first suture over the tissue.",Methods of tissue repair,A61F
11219446,"The guidance and positioning device may be a system for creating a passage in tissue, positioning fasteners or other implants, and tensioning an elongated fastening member, like a suture, thread, wire, or pin. In some embodiments, the device may allow for the implantation of multiple sutures and fasteners in tissue. A fastener may be positioned at the distal end of a flexible pushrod. The fastener may be connected with the pushrod or may be loosely fitted with the distal end of the pushrod. A suture may be looped through or connected with the fastener such that one, two, or more sections, legs, strands, or portions of the suture extend from the fastener.",Deformable fastener system,A61F
11219453,"A surgical stapling instrument is disclosed that includes a first jaw configured to removably support a surgical staple cartridge therein and a second jaw that is movable relative to the first jaw between an open position and a closed position. A closure lockout is movable between a locked position wherein the second jaw is retained in the open position by the closure lockout and an unlocked position wherein the second jaw is movable to the closed position. The closure lockout is configured to interface with an unlocking feature on a surgical staple cartridge supported in the first jaw such that when the unlocking feature operably interfaces with the closure lockout, the closure lockout moves to the unlocked position. The stapling instrument may further include a firing member lockout system for preventing movement of a firing member unless a camming assembly of the staple cartridge is in an unfired position.",Surgical stapling devices with cartridge compatible closure and firing lockout arrangements,A61F
11219459,"A device and method for performing anastomosis is described. In one embodiment according to the present invention, the device comprises a ring that has a plurality of pins extending from various locations on the ring. During a procedure, the pins are passed through portions of tissue and the ring is everted or radially flipped inside out to connect the tissues together.",Device and method for connecting tubular structures,A61F
11219467,"Improved instruments for modifying a shape of a proximal femur of a patient for installation of a stem of a femoral component of a prosthetic hip during hip replacement surgery, comprising a handle including an elongated shaft extending downward approximately in a z-direction, a first offset extending from a bottom of the elongated shaft approximately in a y-direction, a second offset extending from the second offset approximately in an x-direction, and a shaping member elongated downward from the second offset approximately in the z-direction. Provided is an improved femoral broach and an improved osteotome. Also provided is a method of improving a patient's positioning during hip replacement surgery by using a variable configuration mattress for positioning the patient.",Surgical technique and instrumentation for minimal incision hip arthroplasty surgery,A61F
11219486,A method of implanting a hip joint prosthesis into a patient can include obtaining image data of hip joint anatomy of the patient. Physical activities that the patient desires to participate in subsequent to implanting the hip prosthesis can be determined. A size and an initial placement of the hip joint prosthesis based on the image data can be determined. A desired range of motion of the hip joint prosthesis based on the determined physical activities can be determined. A plan can be created comprising a desired implanted location of the hip joint prosthesis and based on the desired range of motion. The plan can be incorporated onto a guide. The plan can be executed with the guide thereby implanting the hip joint prosthesis into the patient at the desired implanted position.,Method for implanting a hip prosthesis and related system,A61F
11219487,An optical shape sensing system includes an attachment device (130) coupled at an anatomical position relative to a bone. An optical shape sensing fiber (102) is coupled to the attachment device and configured to identify a position and orientation of the attachment device. An optical shape sensing module (115) is configured to receive feedback from the optical shape sensing fiber and register the position and orientation of the attachment device relative to an anatomical map.,Shape sensing for orthopedic navigation,A61F
11219498,"A tissue protector has a body structure having a longitudinal extending thin web. The body structure has an unconstrained first shape configured to form a nerve shield and is configured to shrink about a longitudinal axis to a smaller constrained second shape sized to fit into a lumen of a cannula. Preferably, the second constrained shape is oval or round having a maximum diameter equal or less than an inside diameter of the lumen. The body structure is configured to return to the first shape when the cannula is withdrawn or returned to this shape as the implant advances.",Tissue protector and method of use,A61F
11219515,An incontinence treatment device has first and second anchor assemblies. At least one of the first anchor assembly and the second anchor assembly is adjustable along the device and has a collar disposed over a body with a strand coupled to the device and located between the body and the collar.,Incontinence treatment device having a first anchor assembly and a second anchor assembly,A61F
11219516,"Disclosed herein are gender-specific implantable mesh for inguinal hernia repair in a patient, comprising: a fabric layer comprising a side defining a surface area wherein the fabric layer is configured to enable tissue adhesion to said mesh; an anti-adhesive barrier comprising a shape configured to prevent direct contact between the fabric layer and both a spermatic cord and a genital nerve upon implantation, wherein the shape covers a part of the surface area on the side of the fabric layer, the part being less than 25%, and wherein the shape is oblique to a horizontally-oriented centerline and a vertically-oriented centerline; and a keyhole configured to fit the genital nerve and the spermatic cord of the patient therethrough without constriction, wherein the keyhole is oblique and inferior to a horizontally-oriented centerline and medial to a vertically-oriented centerline.",Gender-specific mesh implant with barrier for inguinal hernia repair,A61F
11219517,"Funnel-trap type devices made of shape-set (e.g., heatset) braid for delivery and/or retrieval of Inferior Vena Cava (IVC) filters or other medical devices are described. Delivery and/or retrieval devices, kits in which they are included, methods of use and methods of manufacture are all contemplated herein.",Inferior Vena Cava filter and retrieval systems,A61F
11219518,"An endovascular stent graft for treatment of a blood vessel is provided. The stent is configured to be inserted into the blood vessel while in a radially-contracted configuration, and may be opened into a radially-expanded configuration once properly located within the blood vessel. The stent graft includes a main body having a proximal end and a distal end. The distal end of the main body is connected to a first leg and a second leg. A first plurality of stitching extends along a first seam path and connects the main body to the first leg, while a second plurality of stitching extends along a second seam path and connects the main body to the second leg. At least one of the first or second seam axes can be offset, in that the seam path does not extent perpendicular to a longitudinal axis of the stent graft.",Oblique seam for reduced stent graft packing density in delivery system,A61F
11219519,"A suspensory fixation device has an elongated anchor member adapted to be transversely situated at the exit of a bone tunnel. A graft supporting loop member formed of a pair of parallel suture limbs extending from a bight portion is suspended transversely from the anchor member and has a loop length which is adjustable so the graft ligament can be supported in the bone tunnel at varying distances from the anchor member. When a graft ligament is attached to the saddle end of the loop member, the length may be shortened by pulling distally on the pair of limbs to pull the graft ligament into the bone tunnel. When tension is applied to the loop member by the graft pulling the loop proximally, the bight portion of the suture automatically locks the graft supporting loop member in place.",Suspensory graft fixation with adjustable loop length,A61F
11219520,"An embodiment includes individual SMP foams that radially expand and fill gaps around a heart valve that may be improperly seated, in an unusual cross section, or has poor apposition against a calcified lesion. Other embodiments are described herein.",Shape memory polymer foams to seal space around valves,A61F
11219521,"A prosthetic heart valve for replacing a native valve includes a collapsible and expandable stent having a proximal end and a distal end, and a valve assembly including a plurality of leaflets, the valve assembly being disposed within the stent. The heart valve further includes a first plurality of elongated legs coupled to the stent and transitionable from an extended configuration to a relaxed configuration. A first sealing portion connected to the first plurality of legs forms a sealing structure when the legs transition to the relaxed configuration to reduce perivalvular leakage between the implanted valve and surrounding tissue.",Self-actuating sealing portions for paravalvular leak protection,A61F
11219522,"A buoy system for treating cardiac valve regurgitation comprising a movable plug having atrial and ventricular ends, wherein a through-hole passes from the atrial to the ventricular end, wherein during systole, the plug travels toward a cardiac atrium, wherein during diastole, the plug travels into a cardiac ventricle; a tether having atrial and ventricular ends, wherein the tether passes through the through-hole of the moving plug, wherein the atrial end of the tether projects into an atrium, wherein the atrial end of the tether includes a cap to engage a delivery tool; at least one distal anchor located in the ventricle, wherein the distal anchor is coupled to the ventricular end of the tether, and wherein the system is percutaneously delivered and optionally recaptured via catheter and recapture tool at the cap of the tether, respectively.",Systems and methods of treating malfunctioning cardiac valves,A61F
11219523,"Disclosed herein are annular prosthetic devices, such as annuloplasty rings, that include suture clips integrated into or mounted within an annular frame. The clips can quickly secure to sutures to obviate the need to tied knots in the sutures during implantation. Embodiments comprise an annular frame having an open central region and a plurality of suture clips spaced angularly apart around the frame. Each of the suture clips can comprise two opposing tabs that extend toward each other such that the suture clip forms a gripping region between ends of the tabs and the gripping region is configured to grip a suture inserted through the suture clip between the two tabs. The annular frame and the plurality of suture clips can be formed from a single piece of flat material with the suture clip tabs being formed by laser cutting the piece of flat material, or the suture clips can be movable along a track formed in the annular frame.",Annulus rings with suture clips,A61F
11219524,"A delivery system and method for delivery of an annuloplasty implant for a patient are disclosed. The delivery system comprises a commissure locator device for locating a commissure, comprising; an extension member, a catheter, and wherein the extension member is extendable relative the catheter for location of at least one commissure of a cardiac valve, and a coronary sinus contractor for temporary insertion into the coronary sinus (CS) and having a displacement unit being temporarily transferable to an activated state in Which the shape of the annulus Of the heart valve is modified to a modified shape to be retained by said annuloplasty implant.",System and a method for delivery of an annuloplasty implant,A61F
11219525,"Apparatus and methods for repairing a cardiac valve, e.g., a tricuspid valve, are provided. The apparatus may include a prosthetic device coupled to an elongated support to suspend and maintain the prosthetic device within the cardiac valve. The support may include a proximal elongated shaft detachably coupled, in a delivery state, to a distal elongated shaft coupled to the prosthetic device. The proximal elongated shaft may detach from the distal elongated shaft at a detachment area within the patient responsive to actuation and components of the distal elongated shaft may lock to implant the prosthetic device and the distal elongated shaft within the patient. The prosthetic device may be formed of biocompatible material coupled to a frame, and may have prosthetic leaflets that allows blood to flow through in one direction during a phase of the cardiac cycle (e.g., diastole) but prevent blood regurgitation during the other phase (e.g., systole).",Apparatus and methods for treating a defective cardiac valve,A61F
11219526,"The exemplary embodiments of the present disclosure are described and illustrated below to encompass methods and devices for designing patient specific prosthetic cutting jigs and, more specifically, to devices and methods for segmenting bone of the knee and the resulting cutting guides themselves. Moreover, the present disclosure relates to systems and methods for manufacturing customized surgical devices, more specifically, the present disclosure relates to automated systems and methods of arthroplasty cutting guides, systems and methods for image segmentation in generating computer models of knee joint.",Method of generating a patient-specific bone shell,A61F
11219527,"A device provides a variety of fracture fixation options should a fracture occur after total hip arthroplasty or total knee arthroplasty, and provides associated methods and apparatus for application of provided fixation. The ability to pre-engineer fracture fixation contingent solutions into femoral or tibial components provides for a distinct clinical advantage in the planning and execution for periprosthetic fracture fixation. Said methods and apparatus include targeting devices which allow for intimate association of fixed angle locking screws in pre-drilled holes in an existing prosthetic, femoral nail, or other components including additional fixation components. Such apparatus and methods further include the use of alignment devices and other components to allow for ease of repair of fractures utilizing the pre-engineered solutions.",Combination intra-medullary and extra-medullary fracture stabilization with aligning arm,A61F
11219528,An orthopedic assembly includes a tibial prosthesis that includes a body that defines an anterior side and a posterior side. The body further includes a recess in the anterior side of the joint prosthesis and a plurality of openings that extend through the body from the anterior side to the posterior side thereof. At least a first and second opening of the openings are positioned at respective lateral and medial sides of a longitudinal axis of the tibial prosthesis. A modular insert is positioned within the recess of the body such that at least a portion of the modular insert is positioned between the openings of the body. The modular insert is formed separately from the tibial prosthesis and has a porous outer surface to promote tissue ingrowth.,Fixation devices and prostheses for soft tissue connection to the same,A61F
11219529,The present invention relates to a stabilized ankle prosthesis configured for use in patients with compromised soft tissue in the ankle. The prosthesis of the present invention is a two-component design comprising a stabilizing lip configured to constrain movement in the general direction of compromised soft tissue.,Stabilized total ankle prosthesis,A61F
11219530,"Implants, devices, and methods for maintaining, correcting and/or fusing joint deformities are disclosed. The implant a first member, a second member, and an insert with a top surface and a bottom surface. The top surface couples to the first member and the bottom surface engages the second member. Kits and methods of using the implants for maintaining, correcting and/or fusing joint deformities are also disclosed.",Implants and methods of use and assembly,A61F
11219531,"An intervertebral spacing implant, including: a seat having an interior surface and an exterior surface; branches having an anterior end and a posterior end, the anterior end of the branches coupled to the seat and extending in a direction away from the seat, each of the branches having an interior surface and an exterior surface opposite the interior surface, the seat and the branches forming a cage, the exterior surface of the seat and the exterior surface of the branches defining an internal volume of the cage, the cage including fenestrations; a spacer configured to fit within the cage and move in the direction away from the seat and toward the posterior end of the plurality of branches, the spacer and the cage configured such that the branches will move from an unexpanded position to an expanded position when the spacer is urged in the direction away from the seat.",Rotatable intervertebral spacing implant,A61F
11219532,"An expandable interbody spinal fusion device, including an inferior component including at least one hole, a superior component connected to the inferior component, the superior component including a plurality of catches operatively arranged to align with the at least one hole, and a locking screw operatively arranged to engage the plurality of catches and the at least one hole to lock the superior component with respect to the inferior component.",Stand-alone expandable interbody spinal fusion device with locking mechanism,A61F
11219533,"An expandable intervertebral implant, including an inferior component, including a first plate, a second plate connected to the first plate and including a first plurality of locking apertures, and a third plate connected to the first plate and including a second plurality of locking apertures, a superior component slidingly engaged with the inferior component, including, a fourth plate, a fifth plate connected to the fourth plate and including a third locking aperture, and a sixth plate connected to the fourth plate and including a fourth locking aperture, and a locking pin assembly arranged at least partially in the third and fourth locking apertures, and operatively arranged to engage the first and second pluralities of locking apertures to lock the inferior component to the superior component.",Expandable intervertebral implant,A61F
11219534,"A surgical instrument comprises an outer sleeve including an inner surface that defines a cavity. An inner shaft is fixed with the outer sleeve and extends within the cavity. The inner shaft includes a drive engageable in a torque interface with a first mating surface of a bone fastener. An inner sleeve is disposed between the inner shaft and the outer sleeve. The inner sleeve is axially fixed and rotatable relative to the outer sleeve. The inner sleeve includes an element connectable in a connection interface with a second mating surface of the bone fastener. Systems, spinal implants and methods are disclosed.",Spinal implant system and method,A61F
11219535,"A method and apparatus can include: a delivery tool having an insertion mandrel; an implant having a distal segment coupled to a proximal segment, the proximal segment having a proximal segment upper and a proximal segment lower, the distal segment having a distal segment upper and a distal segment lower, the implant including: a straight configuration based on the insertion mandrel being extended through the proximal segment and the distal segment, and a curved configuration based on the insertion mandrel being retracted from the distal segment; and an expansion mandrel configured for insertion into the implant, the implant including an expanded configuration based on the expansion mandrel being inserted between the proximal segment upper and the proximal segment lower, and being inserted between the distal segment upper and the distal segment lower.",Interbody fusion system,A61F
11219536,An intervertebral prosthetic disc placement instrument is provided for implantation of an intervertebral prosthetic disc. The placement instrument shaft has a distal end and a proximal end and an instrument handle on the proximal end having an activation mechanism. A pair of grasping jaws on the distal end of the instrument shaft are configured to move with respect to one another to grasp a multipart prosthetic disc in a non-articulating configuration. The grasping jaws are movable from a tightened to a released position by the activation mechanism. A prosthetic disc ejector on the distal end of the instrument shaft moves distally with respect to the pair of grasping jaws when the grasping jaws are in the released position and the ejector is configured to contact the prosthetic disc to fully disengage the prosthetic disc from the placement instrument. An intervertebral prosthetic disc core removal instrument is also provided for use in distracting plates of the intervertebral disc away from one another to allow the core to be more easily removed.,Intervertebral prosethetic disc placement and removal systems,A61F
11219537,"A system and method of processing bone is disclosed. A tissue separator is utilized to separate tissue comprising at least one of muscle, periosteum and connective tissue from bone in a safe, sterile and efficient manner. In one aspect, the particle reducer can include an impeller positioned with respect to a cutting surface on a drum. At least one of the impeller and the drum is rotated by a power source such that harvested tissue frictionally engages the cutting surface. In another aspect, a source of pressurized fluid can be directed at tissue to separate bone from non-bone tissue.",System and method of bone processing,A61F
11219538,"A prosthesis socket retaining device and a system for securing a prosthesis socket to an upper extremity, comprising a securing part that can be guided along the torso below the axilla of the contralateral, unprovided side of a patient, and a coupling element which can be secured to the prosthesis socket and connected to the securing part, wherein the coupling element is displaceably mounted on the securing part.",Prosthesis shaft retaining device and system composed of prosthesis shaft and prosthesis shaft retaining device,A61F
11219539,"The present invention relates to absorbent articles for solving the problem of stopping the excessive accumulations of sweat from building up inside a prosthetic liner. The four layers of materials include: a first layer of a cellulose pulp material having a thickness use for a desired absorbency, a second layer of a wicking cloth material having a thickness use for a desired absorbency, a third layer of a non-toxic double side adhesive tape material one side will stick to both layer, and a fourth layer that is the opposite side which are cover with paper material that can be peeled from the third layer to adhere the inside of a prosthetic liner base sheet to stop the excessive accumulation build-up of sweating.",Dry absorbent layer system,A61F
11219540,"A stent graft delivery system and method for implanting a stent graft includes and employs at least one control rod that extends along a luminal wall of a stent graft and at least one ligature. The ligature extends about radial stents. Rotation of the control rod or a tube extending about the control rod wraps the ligature about the control rod, thereby radial constricting the stent about which the ligature extends.",Radially adjustable stent graft delivery system and method of use,A61F
11219541,"A wheel lock or clip for maintaining position of a thumbwheel or wheel of a rotary actuated delivery device includes an arcuate or curved body having a live hinge extending therefrom, the hinge connected to an arm having an engagement tooth extending therefrom. The tooth is operatively connected to tab for actuation by a user to disengage the engagement tooth from teeth of gear or barrel of a wheel or a thumbwheel of the rotary actuated device to thereby allow free movement of the wheel or thumbwheel.",Wheel lock for thumbwheel actuated device,A61F
11219542,"A wearable apparatus for the treatment or prevention of osteopenia or osteoporosis, stimulating bone growth, preserving or improving bone mineral density, and inhibiting adipogenesis is disclosed where the apparatus may generally comprise one or more vibrating elements configured for imparting repeated mechanical loads to the hip, femur, and/or spine of an individual at a frequency and acceleration sufficient for therapeutic effect. These vibrating elements may be secured to the upper body of an individual via one or more respective securing mechanisms, where the securing mechanisms are configured to position the one or more vibrating elements in a direction lateral to the individual, and the position, tension, and efficacy of these vibrating elements may be monitored and/or regulated by one or more accelerometers.","Wearable apparatus for the treatment or prevention of osteopenia and osteoporosis, stimulating bone growth, preserving or improving bone mineral density, and inhibiting adipogenesis",A61F
11219543,"An implant configured for ingestion by a patient. After the implant has been swallowed by the patient and is disposed within the target location, e.g. the patient's stomach, an inflation subcomponent causes the implant to expand from a compact delivery state to an expanded, volume-occupying, deployed state. In the deployed state the implant creates a sensation of satiety in the patient stomach and thereby aids in limiting food intake and obesity. After a predetermined time a deflation subcomponent is actuated and the implant reduces in size so as to allow it to pass through the remainder of the patient's digestive track. The device may further incorporate tracking and visualization subcomponents, as well as pharmaceutical delivery subcomponents.",Intragastric device,A61F
