patent_id,patent_abstract,patent_title,cpc_subclass
11214769,"Provided herein are methods and compositions relating, in part, to the generation of human progenitor cells committed to the lung lineage and uses of such cells for treatment of lung diseases/disorders or injury to the lung. Whether an adult stem cell can be isolated from human adult lung remains controversial in the art and at present, methods for isolating and using adult lung stem cells from humans lack reproducibility. Thus, the methods and compositions described herein are advantageous over the present state of knowledge in the art and permit the generation of human lung progenitor cells for treatment, tissue engineering, and screening assays.",Isolated human lung progenitor cells and uses thereof,A61P
11214771,"The present invention provides a method for producing neural cells or a neural tissue, including the following steps (1)-(3):",Production method for nerve tissue,A61P
11214772,"The present invention provides a method for producing retinal cells or a retinal tissue, comprising the following steps (1)-(3):",Production method for retinal tissue,A61P
11214773,"In alternative embodiments, provided are compositions comprising chemically or structurally modified bacteriophages of the genus Caudovirales having an exterior or outer surface comprising at least one heterologous carbohydrate binding domain (CBD) comprising a lectin or a plurality of additional homologous CBDs, or more CBDs than found on a comparable wild type (WT) bacteriophage.",Antibacterial and protective bacteriophage formulations and methods for making and using them,A61P
11214774,"The present disclosure includes a PINK1-C-terminal domain (PINK1-CTD) polypeptide that binds to ERBB tyrosine kinase domain (ERBB-TKD) and therefore impedes ERBB from dimerization and activation. The PINK1-CTD polypeptide inhibits, prevents and/or treats ERBB-expressing cancers. The disclosure demonstrates the anti-tumor function of the PINK1-CTD, which provides a new direction for ERBB-expressing cancer therapy.",PINK1 C-terminal domain polypeptide and methods using the same in cancer treatment,A61P
11214780,"Some aspects of this disclosure provide strategies, systems, reagents, methods, and kits that are useful for the targeted editing of nucleic acids, including editing a single site within the genome of a cell or subject, e.g., within the human genome. In some embodiments, fusion proteins of Cas9 and nucleic acid editing proteins or protein domains, e.g., deaminase domains, are provided. In some embodiments, methods for targeted nucleic acid editing are provided. In some embodiments, reagents and kits for the generation of targeted nucleic acid editing proteins, e.g., fusion proteins of Cas9 and nucleic acid editing proteins or domains, are provided.",Nucleobase editors and uses thereof,A61P
11214782,"The disclosure relates, in general, to Glycogen Storage Disease Type VI and, in particular, to a method of treating Glycogen Storage Disease Type VI and to compounds and compositions suitable for use in such a method.",Method of treating glycogen storage disease type VI,A61P
11214784,"The present invention relates to a novel polypeptide which displays IgG cysteine protease activity, and in vivo and ex vivo uses thereof. Uses of the polypeptide include methods for the prevention or treatment of diseases and conditions mediated by IgG, and methods for the analysis of IgG.",Cysteine protease,A61P
11214787,"The present invention relates to pharmaceuticals and modified beta-lactamases. Specifically, the invention relates to novel recombinant beta-lactamases and pharmaceutical compositions comprising the beta-lactamases.Also, the present invention relates to methods for modifying a beta-lactamase, producing the beta-lactamase and treating or preventing beta-lactam antibiotic induced adverse effects. Furthermore, the present invention relates to the beta-lactamase for use as a medicament and to the use of the beta-lactamase in the manufacture of a medicament for treating or preventing beta-lactam antibiotics induced adverse effects.Still further, the invention relates to a polynucleotide and a host cell comprising the polynucleotide.",Modified beta-lactamases and methods and uses related thereto,A61P
11214799,"The disclosure relates to mutant recombinant influenza virus gene segment 7 with at least one mutation that modulates expression of M2 and M42 polypeptide. Also disclosed are recombinant influenza viruses comprising the mutant influenza virus gene segment 7, compositions comprising the mutant recombinant influenza virus gene segment 7, use of such mutant recombinant influenza virus gene segment 7 and mutant recombinant Influenza viruses.","HA-specific influenza virus attenuated vaccine comprising mutations in segment 7, and uses therefor",A61P
11214801,"The present disclosure relates to RNAi agents, e.g., double stranded RNAi agents, capable of inhibiting Apolipoprotein C-III (also called APOC3, apoC-III, APOC-III, and APO C-III) gene expression, and compositions that include APOC3 RNAi agents. The APOC3 RNAi agents disclosed herein may be conjugated to targeting ligands, including ligands that include N-acetyl-galactosamine, to facilitate the delivery to cells, including to hepatocytes. Pharmaceutical compositions that include one or more APOC3 RNAi agents, optionally with one or more additional therapeutics, are also described. Delivery of the APOC3 RNAi agents in vivo provides for inhibition of APOC3 gene expression, and can result in lower triglycerides and/or cholesterol levels in the subject. The APOC3 RNAi agents can be used in methods of treatment of APOC3-related diseases and disorders, including hypertriglyceridemia, cardiovascular disease, and other metabolic-related disorders and diseases.",RNAi agents and compositions for inhibiting expression of apolipoprotein C-III (APOC3),A61P
11214802,"Described are RNAi agents, compositions that include RNAi agents, and methods for inhibition of an alpha-ENaC (SCNN1A) gene. The alpha-ENaC RNAi agents and RNAi agent conjugates disclosed herein inhibit the expression of an alpha-ENaC gene. Pharmaceutical compositions that include one or more alpha-ENaC RNAi agents, optionally with one or more additional therapeutics, are also described. Delivery of the described alpha-ENaC RNAi agents to epithelial cells, such as pulmonary epithelial cells, in vivo, provides for inhibition of alpha-ENaC gene expression and a reduction in ENaC activity, which can provide a therapeutic benefit to subjects, including human subjects.",RNAi agents for inhibiting expression of alpha-ENaC and methods of use,A61P
11214803,"The present embodiments provide methods, compounds, and compositions useful for inhibiting YAP1 expression, which may be useful for treating, preventing, or ameliorating a cancer associated with YAP1.",Modulators of YAP1 expression,A61P
11214804,"The present invention provides polynucleotide aptamers that selectively bind to and inhibit polymerization of sickle hemoglobin (HbS), pharmaceutical compositions comprising the same, methods of use for diagnostics and treatment of sickle cell disease, methods of use as capture reagents, and methods of rational drug design.",Aptamers for the treatment of sickle cell disease,A61P
11214805,"Disclosed is a nanocarrier-containing immunosuppressive agent that is targeted to C3 breakdown products, integrin, or a combination thereof, to reduce the deleterious systemic effects of the immunosuppressive agent. Also disclosed is a method for suppressing an allo-immune response in a subject, such as one that can occur after an allograft transplantation.",Targeted nanocarriers for the administration of immunosuppressive agents,A61P
11214815,"A promoter for high level and sustained expression is provided which can be used for gene expression of chosen sequences in general. In particular, a nucleic acid construct comprising a hCEF1 promoter operably linked to a sequence for expression is provided, where the hCEF1 promoter comprises: (i) a human CMV enhancer operably linked to a human EFI a promoter; (ii) a functional fragment of (i); or (ii) a functional variant of (i) or (ii).",Nucleic acid Construct,A61P
11214836,"The invention features methods, devices, and kits for predicting the responsiveness of a cancer patient (e.g., a breast cancer patient, such as a grade 1, 2, or 3 breast cancer patient) to anthracycline treatment by determining the expression levels of four chromosomal instability (CIN) genes including HDGF, KIAA0286, RFC4, and MSH6, collectively referred to as CIN4. Patients that have a low CIN4 score benefit from anthracycline treatment compared patients with a high CIN4 score.",Methods and devices for predicting anthracycline treatment efficacy,A61P
11214838,"The present invention provides a factor capable of predicting an effect of a medicinal therapy on a cancer such as HER2 positive cancer. More specifically, the present invention provides a method of predicting the effect of the medicinal therapy on the cancer, comprising:",Method of predicting effect of medicinal therapy on cancer,A61P
11214839,"Provided herein are methods and kits for determining the presence or absence of certain microRNA biomarkers in a blood sample of a female patient. The microRNA biomarkers are associated with ovarian cancer. Also provided are methods for screening a female subject for the presence or absence of certain microRNA biomarkers, as well as methods for treating a female subject having an ovarian cancer.",Circulating microRNA signatures for ovarian cancer,A61P
11215608,The present invention provides methods of determining cell sensitivity to a therapeutic agent.,Methods of determining cellular chemosensitivity,A61P
11215617,"The present invention provides new compositions and methods for treating prostate cancer, e.g., drug-resistant prostate cancer, such as anti-androgen drug (e.g., enzalutamide) resistant and/or castration resistant prostate cancer (CRPC). These new compositions include, but are not limited to, pharmaceutical compositions that include an AR-V7 inhibitor, such as niclosamide. Alternatively, these new compositions can include, but are not limited to, pharmaceutical compositions that include an AKR1C3 inhibitor, such as indomethacin. These new methods include, but are not limited to, methods of administering an AR-V7 inhibitor, such as niclosamide, and/or an AKR1C3 inhibitor, such as indomethacin, to treat patients having prostate cancer. The present invention also provides methods of inhibiting androgen receptor variant expression, e.g. AR-V7, and methods of killing cells expressing AR-V7. The present invention further provides methods of inhibiting AKR1C3 expression or activity, and methods of killing cells that express AKR1C3.",Treatment of metastatic prostate cancer,A61P
11215618,Described are methods for providing personalized medicine for the treatment of B cell malignancies including lymphoma. The methods make use of Chimeric Antigen Receptor (CAR) technology.,Articles and methods directed to personalized therapy of cancer,A61P
11219235,"The present invention relates to a method for preparing a composition comprising one or more omega-3 fatty acid salt(s), the composition obtainable or obtained by this method, and also the use of this composition for the preparation of foodstuffs, food supplements or pharmaceutical products.",Method for preparing a composition comprising omega-3 fatty acid salts and amines,A61P
11219236,"The present disclosure relates to a method of inducing weight loss and/or preventing weight gain in a subject affected by administering certain diets selected based on the fasting blood glucose and/or the fasting insulin of the subject. The present disclosure further provides personalized dietary instruction, based on the fasting blood glucose and/or the fasting insulin of a subject, with the potential to improve the weight loss and prevent weight regain. The present disclosure further relates to methods for predicting weight loss success and classifying responsiveness of a subject to a certain diet as well as methods for selecting a weight loss or a weight gain diet for a subject based on the fasting blood glucose and/or the fasting insulin of the subject.",Methods of inducing weight loss,A61P
11219514,"The present disclosure relates to a phototherapy device that can deliver light to tissues to activate photoactive agents that have been applied to the tissues or that are included within a fiber optic tip member of the device which may be coupled to a light source using a sleeve. The present disclosure also relates to methods of phototherapy using the phototherapy device such as anti-bactericidal treatment, anti-fungal treatment, anti-parasitic treatment, anti-viral treatment.",Phototherapy devices and methods,A61P
11219585,"The invention is a cosmetic or dermatological preparation and the use thereof, said preparation comprising a combination of a) glycoprotein 1, b) glycoprotein 2, ginseng extract and d) equisetum extract, to protect the skin against extrinsic skin aging.",Protection against extrinsic skin aging,A61P
11219586,"Provided herein are compositions for delivering one or more cannabinoids to the skin of a subject and methods of using the compositions to deliver the one or more cannabinoids to the skin of a subject. The compositions contain a carrier that facilitates the delivery and permeation of cannabinoids to and through the skin. The carriers of the compositions contain squalane or mixtures of squalane and hemisqualane. The compositions described herein may serve as the base for the preparation of various cosmetics or various pharmaceuticals. The cosmetics or pharmaceuticals may be used to reduce inflammation, control pain, or prevent aging of the skin of a subject.",Compositions and methods for delivering cannabinoids to skin,A61P
11219588,"The present disclosure provides a method of inducing or promoting darkening of the skin and/or melanogenesis, a method of treating a skin condition or disorder, in particular hypopigmentation, comprising administration of a polycationic aliphatic amine, wherein said polycationic aliphatic amine preferably is putrescine, spermidine and spermine. The invention further includes corresponding methods of reducing or preventing darkening of skin and/or melanogenesis, or related methods of treating a skin condition or disorder, comprising administration of at least an inhibitor of polycationic aliphatic amine transport or synthesis, wherein said inhibitor is preferably trimer44NMe or difluoromethylornithine (DFMO) respectively.",Use of polyamines in compositions and methods for inducing or promoting skin darkening and regulating melanogenesis,A61P
11219590,PROBLEM: To provide an anti-aging agent and a method for the anti-aging that are safe in long-term intake and ensures effective suppression of the progress of the aging.SOLUTION: Nicotinamide mononucleotide is contained as an active ingredient.,Anti-aging agent and anti-aging method,A61P
11219592,"A topical composition including an extract of Allium species, an extract of Citrus species, an extract of Paullinia species and an extract of Theobroma species is used for improving and/or increasing and/or stimulating and/or promoting and/or inducing the pigmentation of hair and/or hairs.",Use of a composition for the pigmentation of hair and hairs,A61P
11219593,"The present invention relates to a yarrow fresh plant press juice concentrate and a gentle method for its manufacture. The yarrow fresh plant press juice concentrate is used in cosmetic compositions, pharmaceutical compositions, food compositions or food supplements. This invention also relates to new aspects of the use of yarrow. The invention provides the use of yarrow to stimulate the expression of heat shock proteins and/or antimicrobial peptides in skin cells. It also describes the use of yarrow to increase the thermal tolerance of the skin.","Yarrow fresh-plant pressed juice concentrate, production, and use",A61P
11219594,"The present invention relates to effervescent compositions of Metformin and optionally other anti-diabetic agents and processes for preparation thereof. More particularly provides an effervescent composition comprising Metformin, an acid and a base such that the composition is free of affirmatively added binders and granulating solvents. The effervescent composition of the present invention has retained carbon dioxide content of at least 90% of the input blend.",Effervescent compositions of metformin and processes for preparation thereof,A61P
11219596,"Particles, compositions, and methods that aid particle transport in mucus are provided. The particles, compositions, and methods may be used, in some instances, for ophthalmic and/or other applications. In some embodiments, the compositions and methods may involve modifying the surface coatings of particles, such as particles of pharmaceutical agents that have a low aqueous solubility. Such compositions and methods can be used to achieve efficient transport of particles of pharmaceutical agents though mucus barriers in the body for a wide spectrum of applications, including drug delivery, imaging, and diagnostic applications. In certain embodiments, a pharmaceutical composition including such particles is well-suited for ophthalmic applications, and may be used for delivering pharmaceutical agents to the front of the eye and/or the back of the eye.",Compositions and methods for ophthalmic and/or other applications,A61P
11219597,"Particles, compositions, and methods that aid particle transport in mucus are provided. The particles, compositions, and methods may be used, in some instances, for ophthalmic and/or other applications. In some embodiments, the compositions and methods may involve modifying the surface coatings of particles, such as particles of pharmaceutical agents that have a low aqueous solubility. Such compositions and methods can be used to achieve efficient transport of particles of pharmaceutical agents though mucus barriers in the body for a wide spectrum of applications, including drug delivery, imaging, and diagnostic applications. In certain embodiments, a pharmaceutical composition including such particles is well-suited for ophthalmic applications, and may be used for delivering pharmaceutical agents to the front of the eye and/or the back of the eye.",Compositions and methods for ophthalmic and/or other applications,A61P
11219598,"An object of the present invention is to provide a sustained drug release system useful for treating eye diseases. There is provided a device for sustained release of an ophthalmic drug, comprising a drug enclosing part and an intraocular retention gas enclosing part adjacent to the drug enclosing part, the enclosing parts being provided in a hollow container having at least one opening part, wherein the drug enclosing part is isolated from the opening part by the intervention of the intraocular retention gas enclosing part.",Ophthalmic drug sustained release device,A61P
11219600,"The present invention relates to a film comprising an alginate salt of a monovalent cation or a mixture of alginate salts containing at least one alginate salt of a monovalent cation, and an antagonist of an opioid receptor, an inverse agonist of an opioid receptor, or a prodrug thereof. The present invention further relates to methods for manufacturing such a film, and the use of such a film in the treatment of a human patient, in particular the use of such a film in the treatment of the effects of acute opioid overdose, or the use of such a film in reducing the risk of opioid abuse.",Pharmaceutical formulation,A61P
11219603,"The invention relates to the field of medicine and pharmaceuticals and particularly to a novel dosage form of an antitumor preparation, which ensures the hydrolytic and physical stability of said preparation, as well as to a method for producing a dosage form of this type. The stable dosage form is a lyophilizate comprising an etidronate-cytarabine conjugate or a pharmaceutically acceptable salt thereof, and a stabilizer, which is a divalent metal salt, in a molar ratio of stabilizer to conjugate of 1:1 to 20:1. A dosage form of this type ensures the hydrolytic and physical stability of the conjugate during long-term storage, and the stability of solutions of the conjugate for parenteral administration during clinical use.","Stable dosage form of etidronate-cytarabine conjugate, and use thereof",A61P
11219604,"Described herein are injectable corticosteroid-loaded microparticles, pharmaceutical composition thereof and methods for reducing inflammation or pain in a body compartment such as a joint, an epidural space, a vitreous body of an eye, a surgically created space, or a space adjacent to an implant.",Injectable sustained release composition and method of using the same for treating inflammation in joints and pain associated therewith,A61P
11219605,"A nanomedicine for the treatment of obesity comprising either noble metal nanoparticles having surface ligands comprising a mixture comprising (+)-catechin (2R,3S) and gingerol or particles of a carbon nanomaterial having an adsorbed mixture comprising (+)-catechin (2R,3S) and gingerol. Also provided are a method for making the noble metal nanomedicine and the carbon nanomedicine. The nanomedicine is used in a method of treating obesity.",Metal nanoparticle medicine with a mixture of natural ligands,A61P
11219607,Methods of suppressing cachexia in a mammal with cancer comprising administering HDAC inhibitors are provided. Aspects include methods of administering an HDAC class 1 and 2b inhibitor in an amount effective to substantially maintain the mammal's weight compared to a mammal that does receive the HDAC class 1 and 2b inhibitor.,Methods for suppressing cancer-related cachexia,A61P
11219608,"The disclosure relates to use of a triple formulation comprising a histone deacetylase, a cyclodextrin and polyethylene glycol or propylene glycol, and in the treatment and management of chronic pain.",Triple combination formulation for treatment of chronic pain,A61P
11219609,"The present invention relates to an aqueous ibuprofen and paracetamol composition of pH 6.3-7.3 and to its use. The present invention relates to a method for preparing a combination product of ibuprofen and paracetamol. It also relates to the compositions for use as a medicament, especially for the treatment of pain and/or inflammation; especially for administration of the composition by intravenous injection.",Aqueous formulation comprising paracetamol and ibuprofen,A61P
11219613,"A pharmaceutical composition for preventing and treating liver diseases, includes cromolyn or a pharmaceutically acceptable salt thereof as an active ingredient.","Pharmaceutical composition for preventing and treating liver diseases, containing, as active ingredient, cromolyn or pharmaceutically acceptable salt thereof",A61P
11219614,"A method of treating cancer in a subject includes administering an active agent selected from ascorbic acid, an ascorbic acid derivative, and/or a pharmaceutically acceptable salt thereof and administering a pentaaza macrocyclic ring complex corresponding to formula (I) below:",Combination cancer therapy with pentaaza macrocyclic ring complex and ascorbate compound,A61P
11219616,"Methods of treating a dengue virus (DENV) infection in a human subject, comprising administering to the human subject a compound of Formula (I), or pharmaceutical composition comprising a compound of Formula (I): A compound of Formula (I) can be administered within onset of fever to 72 hours of fever onset due to dengue infection and then every 6 to 12 hours until there is an improvement in the infection or between from about 1 day to about 10 days. The methods of the invention can be used to treat primary and secondary DENV1-4 viral infections.",Dosing regimens of celgosivir for the treatment of dengue,A61P
11219618,"The invention provides novel pyridylpyridone compounds of formula (I), pharmaceutical compositions containing such compounds, and methods for using such compounds in treatment of diseases including cancer, type II diabetes, inflammatory disease, autoimmune diseases, neurodegenerative disorders, cardiovascular disorders and viral infections; wherein R1, R2, R3 and X are as defined in the specification.",Pyridylpyridone compounds,A61P
11219619,"Disclosed is a therapeutic agent for hepatocellular carcinoma, comprising 5-((2-(4-(2-hydroxyethyl)piperidin-4-yl)benzamide)pyridin-4-yl)oxy)-6-(2-methoxyethoxy)-N-methyl-1H-indole-1-carboxamide or a pharmacologically acceptable salt thereof.",Therapeutic agent for hepatocellular carcinoma,A61P
11219620,"In some aspects, a method of regulating oxidoreductase activity for treating an inflammation or age-related disorder involves administering to an individual isomyosmine or a pharmaceutically acceptable salt thereof. In other aspects, a method of treating oxidative stress associated with an inflammation or age-related disorder involves administering to an individual a therapeutically effective amount of isomyosmine or a pharmaceutically acceptable salt thereof. In other aspects, isomyosmine or a pharmaceutically acceptable salt thereof may be administered to an individual for the treatment of infectious or parasitic diseases or various other disorders.",Methods of treating sarcopenia,A61P
11219621,"The present invention relates to methods of treating patients with WHIM syndrome or related disorders, such as myelokathexis, in which X4P-001 is administered in order to reduce the activity of CXCR4. The methods demonstrate surprising effectiveness, with comparatively little toxicity.",Methods for treating immunodeficiency disease,A61P
11219622,"Conjugates of antifolates, releasable linkers, and drugs, and pharmaceutical compositions containing them are described. The conjugates are useful for treating diseases arising from pathogenic cell populations. Methods for treating such diseases are also described.",Folate receptor binding conjugates of antifolates,A61P
11219623,"The present disclosure relates to modified nucleoside reverse transcriptase inhibitors (NRTIs), such asand compositions thereof, as well as methods useful for treating retinal damage and/or retinal degradation/retinal degeneration, for inhibiting inflammasome activation by Alu RNA associated with a cell, for reducing ATP-induced permeability of a cell, for reducing an amount of mitochondrial reactive oxygen species in a cell, and for reducing an amount of mitochondrial reactive oxygen species in a cell. The present disclosure further relates to modified NRTIs, such as and compositions thereof, as well as methods for use in protecting an RPE cell and/or for treating, including prophylactic and therapeutic treatment, of conditions associated with retinal damage and/or degradation including, but not limited to, dry age related macular degeneration (AMD) and wet AMD, Alzheimer disease, various forms of arthritis, atherosclerosis, diabetes mellitus, chronic obstructive pulmonary disease, inflammatory bowel disease, and Duchenne muscular dystrophy. ","Inflammasome inhibition for the treatment of Parkinson's disease, Alzheimer's disease and multiple sclerosis",A61P
11219624,"This invention relates to pharmaceutical formulations for topical skin application comprising (R)-3-cyclopentyl-3-[4-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)-1H-pyrazol-1-yl]propanenitrile, or a pharmaceutically acceptable salt thereof, and use in the treatment of skin disorders.",Topical formulation for a JAK inhibitor,A61P
11219625,The present invention includes novel compounds and methods for preventing or treating diseases associated with N-linked glycosylation in a subject in need thereof. The methods comprise administering to the subject an effective amount of at least one compound of the invention.,Inhibitors of N-linked glycosylation and methods using same,A61P
11219626,"Disclosed herein are compositions comprising an NSAID such as meloxicam and/or rizatriptan in combination with a cyclodextrin and/or a carbonate or a bicarbonate. These compositions may be orally administered, for example, to improve the bioavailability or pharmacokinetics of the NSAID for the treatment of pain such as migraine, arthritis, and other conditions. Also disclosed herein are methods of treating pain, such as migraine, comprising administering meloxicam and rizatriptan to a human being suffering from pain, such as migraine. For migraine, these methods may be particularly useful when the meloxicam and rizatriptan are administered while the human being is suffering from an acute attack of migraine pain or migraine aura. In some embodiments, the combination of meloxicam and rizatriptan may be administered in a manner that results in a Tmax of meloxicam of 3 hours or less.",Pharmaceutical compositions comprising meloxicam,A61P
11219627,"Analogs of (4aS,6R,8aS)-5,6,9,10,11,12-hexahydro-3-methoxy-11-methyl-4aH-[1]benzofuro[3a,3,2-ef][2]benzazepin-6-ol of the formula:",Clearance of amyloid beta,A61P
11219628,"Provided herein are novel therapeutic compositions and methods that keep cellular immunotherapies in the circulation or at the site of injection for extended periods of time without resorting to the use of cytotoxic preconditioning. For example, the compositions and methods herein lymphodeplete and reduce or ablate sites in the secondary lymphatics where the cellular immunotherapy is bound and sequestered, without the use of cytotoxic preconditioning.",Replacement of cytotoxic preconditioning before cellular immunotherapy,A61P
11219630,"Described herein are methods of treating fibrosis and fibrotic diseases with certain aminoglycosides, e.g., kasugamycin derivatives thereof.",Methods and compositions relating to the treatment of fibrosis,A61P
11219631,"A substantially surface active agent-free foamable composition which includes short-chain alcohol, water, polymer, fatty alcohol or fatty acid or a combination of fatty alcohol and fatty acid and propellant. A substantially surface active agent-free foamable composition which includes, water, polymer, fatty alcohol or fatty acid and propellant. A method of treatment using a substantially surface active agent-free foamable compositions.","Foamable compositions, breakable foams and their uses",A61P
11219632,"An object of the present invention is to provide a material which can be safely ingested and which inhibits skin pigmentation. Therefore, the invention is a skin pigmentation inhibitor, containing a β-nicotinamide mononucleotide or a pharmaceutically acceptable salt thereof; and a solvate thereof as an active ingredient; a health supplement which contains the skin pigmentation inhibitor and is ingested to inhibit skin pigmentation; and a method for inhibiting skin pigmentation, including ingesting the skin pigmentation inhibitor.",Skin pigmentation inhibitor,A61P
11219634,Disclosed are methods for delivering a therapeutic or diagnostic agent to the cytosol of a cell in a subject. The disclosed methods generally include administering to the subject an effective amount of a lipid nanoparticle comprising the therapeutic or diagnostic agent and an effective amount of a membrane-destabilizing polymer. Also disclosed are related compositions and delivery systems.,"Methods, compositions, and systems for delivering therapeutic and diagnostic agents into cells",A61P
11219635,"Provided are aptamers and aptamer compositions and particularly, although not exclusively, to a bi-specific aptamer capable of binding a tumor cell antigen and an immune cell surface protein.",Bi-specific aptamer,A61P
11219636,"Provided are nucleic acid constructs and systems which comprise (i) a first nucleic acid construct encoding a toxin operatively linked to a first promoter and at least one cancer-associated signaling responsive enhancer element; and (ii) a second nucleic acid construct encoding an anti-toxin operatively linked to a second promoter, the second promoter being stronger than the first promoter.Also provided are pharmaceutical compositions comprising same and methods of using same for treating cancer.",Compositions and methods for treating cancer,A61P
11219638,"The invention provides a low-molecular-weight (15 kDa) over-sulfated exopolysaccharide (GYS15) prepared from a marine native exopolysaccharide excreted by a mesophilic marine bacterium from a deep-sea hydrothermal environment, and relates to the use of this low-molecular-weight over-sulfated exopolysaccharide for the prevention or inhibition of metastases formation.",Anti-metastatic marine bacterial exopolysaccharide derivative and uses thereof,A61P
11219639,"According to the present invention there is provided a polymer comprising at least one antiseptic/analgesic/anti-inflammatory monomeric unit in conjunction with at least three further monomeric units, said three further monomeric units eliciting properties selected from the group consisting of: temperature activation, water solubility, mechanical strength, protein/polysaccharide bonding capacity, and combinations thereof. In particular, disclosed herein is a polymer, wherein: the water-soluble monomeric unit is a hydrophilic ethylene glycol (OEGMA) moiety; the mechanical strength-conferring monomeric unit is polylactide-co-2-hydroxy-ethyl-methyl acrylate (PLA/HEMA); the protein-reactive monomeric unit is an N-acryloxysuccinimide (NAS) moiety; and the thermosetting monomeric unit is an N-isopropyl acrylamide (NIPAAm) moiety. The anti-septic/analgesic/anti-inflammatory monomeric unit comprises a methacrylic ester derivative of salicylic acid (5-HMA or 4-HMA, or a combination thereof).",Antiseptic polymer and synthesis thereof,A61P
11219640,"Disclosed herein are methods for treating acute or chronic heart failure using inorganic nitrite, such as sodium nitrite. The method includes administering to a subject in need of treatment a therapeutically effective amount of inorganic nitrite. The nitrite may be administered by inhalation and may be nebulized. The nitrite may be administered at an emitted dose or in an escalated titrated dose. The nitrite may be a liquid formulation or a dry powder formulation.",Inorganic nitrite to improve cardiopulmonary hemodynamics,A61P
11219641,"The invention relates to medicine, particularly to the chemical and pharmaceutical industry and more particularly to the use of lithium ascorbate, in a dose of at least 5 mg/kg, as an agent for preventing and treating alcoholism and alcohol intoxication, and also providing protection of brain neurons and reducing demyelinating complications. The invention makes it possible to broaden the range of agents for this purpose.",Use of lithium ascorbate to prevent and treat alcoholism and alcohol intoxication,A61P
11219643,A method comprising obtaining a first cell sample from a first subject; obtaining a second cell sample from a second subject; culturing the first cell sample in the presence of at least a portion of a culture media of the second cell sample for a time period ranging from about 24 hours to about 6 weeks to produce a restoring composition; and contacting the restoring composition with the second cell sample for a period of time ranging from about 24 hours to about 6 weeks to produce a restored composition.,Compositions for cellular restoration and methods of making and using same,A61P
11219644,"Embodiments of the disclosure encompass adoptive immunotherapy related to cells expressing multiple chimeric antigen receptors (CARs). In specific embodiments, T cells express a HER2-specific CAR, an IL13 Rα2-specific CAR, and an EphA2-specific CAR. In particular embodiments, the cells are utilized for cancer treatment, including for glioblastoma.",Universal immune cells for cancer immunotherapy,A61P
11219645,"Tumor infiltrating lymphocytes (TILs) are white blood cells that are actively recruited to the tumor site to mount an immune response against tumor growth and metastasis. The disclosure provides methods for treating cancer that comprise steps of isolating CD8+ T cells from a sample derived from a subject, expanding the CD8+ T cells in the presence of interleukin-10, and ad ministering the expanded CD8+ T cells to the subject. Methods of treating cancer may be used in combination with inhibitors of the complement signaling pathway.",Tumor infiltrating lymphocytes for treatment of cancer,A61P
11219646,"Embodiments of the disclosure encompass immunotherapy for Hepatitis B viral (HBV) infection in an individual in need thereof. The immunotherapy comprises one or more chimeric antigen receptors (CAR) that target a HBV antigen, including CAR molecules that utilize specific scFv antibodies. In certain cases, the CAR comprises one or more mutations to reduce binding to Fc receptors. In specific aspects, cells that express the CAR(s) have reduced cytotoxicity that is safer and/or beneficial to individuals that are immunocompromised.",Chimeric antigen receptor therapy with reduced cytotoxicity for viral disease,A61P
11219647,Described herein are compositions composed of micronized placental components and pharmaceutical compositions thereof. The compositions have numerous medical applications. Methods for making and using the micronized compositions are also described herein.,Micronized placental tissue compositions and methods of making and using the same,A61P
11219649,"The present invention relates to novel compositions comprising specific consortia of living bacteria strains; to the manufacturing of such compositions, particularly by co-cultivation; and to the use of such compositions in pharmaceutical applications, such as the treatment of diseases associated with intestinal microbiota dysbiosis, particularly intestinal infections such as CDI (Clostridium difficile infection) and IBD (Inflammatory bowel diseases). When compared to the traditional FMT therapy () the inventive compositions () are more efficient and safer as demonstrated on an acute colitis model and therefore more appropriate for therapeutic use.",Consortia of living bacteria useful for treatment of microbiome dysbiosis,A61P
11219650,"An object of the present invention is to provide an agent for preventing or treating small intestinal injury induced by an NSAID with a half-life of less than 14 hours and a proton pump inhibitor. The present invention provides an agent for preventing or treating small intestinal injury induced by a non-steroidal anti-inflammatory drug with a half-life of less than 14 hours and a proton pump inhibitor, and an agent for preventing or treating a fat-associated disease and/or inflammation accompanying the small intestinal injury, the agents comprising a Bifidobacterium bacterium or a processed product thereof.",Agent for preventing or treating small intestinal injury induced by specific NSAID and PPI,A61P
11219651,"A recombinant herpes virus showing high antitumor activity is provided. In particular, a recombinant herpes simplex virus that expresses an ICP6 gene under control of a tumor-specific promoter or tissue-specific promoter on the genome of the virus is provided.",Recombinant herpes virus and pharmaceutical composition containing the same,A61P
11219653,"The specification relates to a composition for enhancing immunity, comprising a ginseng berry polysaccharide as an active ingredient. The composition can increase the expression of cytokines such as IL-6, IL-12, and TNF-α by using ingredients derived from natural products. In addition, the composition can exhibit excellent immunity enhancement effects because of the unique components and structure of a ginseng berry polysaccharide.","Composition for enhancing immunity, containing ginseng berry polysaccharides",A61P
